MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25071572,ABY,A320,2025-07-10 18:20:00,2025-07-11 10:00:00,Pax,LRR,143,179,62,62,PREDAY
25071586,ABD,B744,2025-07-10 18:30:00,2025-07-11 03:08:00,Cgo,KGL,0,0,61,61,PREDAY
25071554,ABY,A320,2025-07-10 20:05:00,2025-07-11 00:10:00,Pax,CGP,170,149,40,40,PREDAY
25071539,ABY,A320,2025-07-10 20:05:00,2025-07-11 08:05:00,Pax,BAH,122,95,1B,1B,PREDAY
25071564,ABY,A321,2025-07-10 20:50:00,2025-07-11 12:45:00,Pax,CAI,83,209,54,54,PREDAY
25071573,CGS,B738,2025-07-10 21:00:00,2025-07-11 00:30:00,Cgo,DWC,0,0,59,59,PREDAY
25071568,ABY,A320,2025-07-10 21:20:00,2025-07-11 00:05:00,Pax,BOM,176,169,16,16,PREDAY
25071578,ABY,A321,2025-07-10 22:25:00,2025-07-11 07:30:00,Pax,RUH,136,209,39,39,PREDAY
25071581,ABY,A320,2025-07-10 22:25:00,2025-07-11 00:25:00,Pax,AMD,155,152,8,8,PREDAY
25071575,AXB,A320,2025-07-10 22:30:00,2025-07-11 00:55:00,Pax,DEL,170,180,22,22,PREDAY
25071580,ABY,A320,2025-07-10 22:40:00,2025-07-11 02:10:00,Pax,KTM,116,174,26,26,PREDAY
25071582,FJL,A320,2025-07-10 22:55:00,2025-07-11 00:17:00,Pax,LHE,156,159,4,4,PREDAY
25071579,JAG,B734,2025-07-10 23:00:00,2025-07-11 01:00:00,Cgo,AKX,0,0,56,56,PREDAY
25071584,ABY,A320,2025-07-10 23:25:00,2025-07-11 01:20:00,Pax,NJF,167,77,14,14,PREDAY
25071585,ABY,A320,2025-07-10 23:40:00,2025-07-11 01:15:00,Pax,DAC,163,165,6,6,PREDAY
25071588,AXB,B738,2025-07-10 23:59:00,2025-07-11 02:00:00,Pax,TRV,97,181,7,7,PREDAY
25071587,ABY,A320,2025-07-11 00:01:00,2025-07-11 02:50:00,Pax,DOH,169,130,25,5,OPS
25071592,UBG,B738,2025-07-11 00:30:00,2025-07-11 01:30:00,Pax,DAC,183,150,3,3,OPS
25071598,SIA,B744,2025-07-11 00:40:00,2025-07-11 02:00:00,Cgo,LHR,0,0,51,51,OPS
25071590,IGO,A320,2025-07-11 00:55:00,2025-07-11 01:55:00,Pax,LKO,170,154,4,4,OPS
25071595,ABY,A320,2025-07-11 01:30:00,2025-07-11 07:10:00,Pax,PEW,159,162,36,60,OPS
25071594,ABY,A320,2025-07-11 01:35:00,2025-07-11 03:50:00,Pax,DMM,28,170,21,1A,OPS
25071593,ABY,A320,2025-07-11 01:35:00,2025-07-11 09:10:00,Pax,EBB,165,157,37,52,OPS
25071599,MSR,A321,2025-07-11 02:00:00,2025-07-11 03:00:00,Pax,CAI,166,177,5,3,OPS
25071596,ABY,A320,2025-07-11 02:10:00,2025-07-11 03:55:00,Pax,BAH,156,82,8,1C,OPS
25071606,ABQ,A321,2025-07-11 03:10:00,2025-07-11 04:45:00,Pax,LHE,122,118,5,14,OPS
25071597,AXB,A20N,2025-07-11 03:15:00,2025-07-11 04:15:00,Pax,CCJ,134,181,6,4,OPS
25071600,ABY,A320,2025-07-11 03:15:00,2025-07-11 04:15:00,Pax,DAM,67,132,4,6,OPS
25071602,ABY,A320,2025-07-11 03:25:00,2025-07-11 04:45:00,Pax,MUX,48,152,7,8,OPS
25071601,PGT,A321,2025-07-11 03:40:00,2025-07-11 04:50:00,Pax,SAW,129,141,3,7,OPS
25071611,IGO,A320,2025-07-11 03:55:00,2025-07-11 04:55:00,Pax,TRV,137,186,8,5,OPS
25071605,ABY,A320,2025-07-11 04:00:00,2025-07-11 05:50:00,Pax,TUU,165,143,14,3,OPS
25071604,ABY,A320,2025-07-11 04:05:00,2025-07-11 06:05:00,Pax,UET,28,65,23,16,OPS
25071603,ABY,A320,2025-07-11 04:10:00,2025-07-11 14:00:00,Pax,DOH,158,123,32,36,OPS
25071608,ABY,A320,2025-07-11 04:20:00,2025-07-11 09:25:00,Pax,IST,167,133,30,38,OPS
