STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
14,FREE,2025-07-12 00:00:00,2025-07-12 00:25:00,25.0,
14,OCCUPIED,2025-07-12 00:25:00,2025-07-12 02:00:00,95.0,25071757
14,FREE,2025-07-12 02:00:00,2025-07-12 06:00:00,240.0,
14,OCCUPIED,2025-07-12 06:00:00,2025-07-12 07:30:00,90.0,25071789
14,FREE,2025-07-12 07:30:00,2025-07-12 12:15:00,285.0,
14,OCCUPIED,2025-07-12 12:15:00,2025-07-12 15:10:00,175.0,25071846
14,FREE,2025-07-12 15:10:00,2025-07-12 19:45:00,275.0,
14,OCCUPIED,2025-07-12 19:45:00,2025-07-12 21:20:00,95.0,25071898
14,FREE,2025-07-12 21:20:00,2025-07-12 21:50:00,30.0,
14,OCCUPIED,2025-07-12 21:50:00,2025-07-13 00:13:00,143.0,25071916
16,OCCUPIED,2025-07-11 23:25:00,2025-07-12 01:20:00,115.0,25071752
16,FREE,2025-07-12 01:20:00,2025-07-12 06:55:00,335.0,
16,OCCUPIED,2025-07-12 06:55:00,2025-07-12 08:20:00,85.0,25071796
16,FREE,2025-07-12 08:20:00,2025-07-12 12:10:00,230.0,
16,OCCUPIED,2025-07-12 12:10:00,2025-07-12 13:10:00,60.0,25071844
16,FREE,2025-07-12 13:10:00,2025-07-12 15:05:00,115.0,
16,OCCUPIED,2025-07-12 15:05:00,2025-07-12 16:25:00,80.0,25071854
16,FREE,2025-07-12 16:25:00,2025-07-12 19:30:00,185.0,
16,OCCUPIED,2025-07-12 19:30:00,2025-07-12 20:50:00,80.0,25071896
16,FREE,2025-07-12 20:50:00,2025-07-12 23:59:59,189.98333333333332,
1A,FREE,2025-07-12 00:00:00,2025-07-12 02:10:00,130.0,
1A,OCCUPIED,2025-07-12 02:10:00,2025-07-12 03:50:00,100.0,25071766
1A,FREE,2025-07-12 03:50:00,2025-07-12 05:00:00,70.0,
1A,OCCUPIED,2025-07-12 05:00:00,2025-07-12 07:00:00,120.0,25071781
1A,FREE,2025-07-12 07:00:00,2025-07-12 07:20:00,20.0,
1A,OCCUPIED,2025-07-12 07:20:00,2025-07-12 09:10:00,110.0,25071819
1A,FREE,2025-07-12 09:10:00,2025-07-12 11:40:00,150.0,
1A,OCCUPIED,2025-07-12 11:40:00,2025-07-12 13:15:00,95.0,25071838
1A,FREE,2025-07-12 13:15:00,2025-07-12 15:05:00,110.0,
1A,OCCUPIED,2025-07-12 15:05:00,2025-07-12 16:35:00,90.0,25071861
1A,FREE,2025-07-12 16:35:00,2025-07-12 17:00:00,25.0,
1A,OCCUPIED,2025-07-12 17:00:00,2025-07-12 18:15:00,75.0,25071878
1A,FREE,2025-07-12 18:15:00,2025-07-12 20:50:00,155.0,
1A,OCCUPIED,2025-07-12 20:50:00,2025-07-12 22:25:00,95.0,25071902
1A,FREE,2025-07-12 22:25:00,2025-07-12 23:59:59,94.98333333333333,
1B,OCCUPIED,2025-07-11 20:30:00,2025-07-12 00:25:00,235.0,25071725
1B,FREE,2025-07-12 00:25:00,2025-07-12 03:15:00,170.0,
1B,OCCUPIED,2025-07-12 03:15:00,2025-07-12 04:45:00,90.0,25071770
1B,FREE,2025-07-12 04:45:00,2025-07-12 06:40:00,115.0,
1B,OCCUPIED,2025-07-12 06:40:00,2025-07-12 08:10:00,90.0,25071806
1B,FREE,2025-07-12 08:10:00,2025-07-12 10:45:00,155.0,
1B,OCCUPIED,2025-07-12 10:45:00,2025-07-12 12:30:00,105.0,25071829
1B,FREE,2025-07-12 12:30:00,2025-07-12 13:45:00,75.0,
1B,OCCUPIED,2025-07-12 13:45:00,2025-07-12 15:00:00,75.0,25071851
1B,FREE,2025-07-12 15:00:00,2025-07-12 16:10:00,70.0,
1B,OCCUPIED,2025-07-12 16:10:00,2025-07-12 17:35:00,85.0,25071865
1B,FREE,2025-07-12 17:35:00,2025-07-12 20:30:00,175.0,
1B,OCCUPIED,2025-07-12 20:30:00,2025-07-12 21:20:00,50.0,25071903
1B,FREE,2025-07-12 21:20:00,2025-07-12 23:59:59,159.98333333333332,
1C,OCCUPIED,2025-07-11 20:25:00,2025-07-12 00:25:00,240.0,25071733
1C,FREE,2025-07-12 00:25:00,2025-07-12 06:25:00,360.0,
1C,OCCUPIED,2025-07-12 06:25:00,2025-07-12 08:10:00,105.0,25071795
1C,FREE,2025-07-12 08:10:00,2025-07-12 09:40:00,90.0,
1C,OCCUPIED,2025-07-12 09:40:00,2025-07-12 12:10:00,150.0,25071831
1C,FREE,2025-07-12 12:10:00,2025-07-12 17:05:00,295.0,
1C,OCCUPIED,2025-07-12 17:05:00,2025-07-12 18:55:00,110.0,25071874
1C,FREE,2025-07-12 18:55:00,2025-07-12 20:25:00,90.0,
1C,OCCUPIED,2025-07-12 20:25:00,2025-07-12 22:10:00,105.0,25071897
1C,FREE,2025-07-12 22:10:00,2025-07-12 23:59:59,109.98333333333333,
21,OCCUPIED,2025-07-11 22:20:00,2025-07-12 00:18:00,118.0,25071744
21,FREE,2025-07-12 00:18:00,2025-07-12 01:35:00,77.0,
21,OCCUPIED,2025-07-12 01:35:00,2025-07-12 03:55:00,140.0,25071762
21,FREE,2025-07-12 03:55:00,2025-07-12 06:05:00,130.0,
21,OCCUPIED,2025-07-12 06:05:00,2025-07-12 07:35:00,90.0,25071793
21,FREE,2025-07-12 07:35:00,2025-07-12 12:05:00,270.0,
21,OCCUPIED,2025-07-12 12:05:00,2025-07-12 14:55:00,170.0,25071842
21,FREE,2025-07-12 14:55:00,2025-07-12 19:55:00,300.0,
21,OCCUPIED,2025-07-12 19:55:00,2025-07-12 21:40:00,105.0,25071884
21,FREE,2025-07-12 21:40:00,2025-07-12 23:59:59,139.98333333333332,
22,FREE,2025-07-12 00:00:00,2025-07-12 06:40:00,400.0,
22,OCCUPIED,2025-07-12 06:40:00,2025-07-12 08:10:00,90.0,25071800
22,FREE,2025-07-12 08:10:00,2025-07-12 11:20:00,190.0,
22,OCCUPIED,2025-07-12 11:20:00,2025-07-12 12:55:00,95.0,25071843
22,FREE,2025-07-12 12:55:00,2025-07-12 19:40:00,405.0,
22,OCCUPIED,2025-07-12 19:40:00,2025-07-12 21:45:00,125.0,25071891
22,FREE,2025-07-12 21:45:00,2025-07-12 23:59:59,134.98333333333332,
23,OCCUPIED,2025-07-11 22:55:00,2025-07-12 00:50:00,115.0,25071748
23,FREE,2025-07-12 00:50:00,2025-07-12 07:00:00,370.0,
23,OCCUPIED,2025-07-12 07:00:00,2025-07-12 09:00:00,120.0,25071794
23,FREE,2025-07-12 09:00:00,2025-07-12 11:10:00,130.0,
23,OCCUPIED,2025-07-12 11:10:00,2025-07-12 12:45:00,95.0,25071833
23,FREE,2025-07-12 12:45:00,2025-07-12 19:40:00,415.0,
23,OCCUPIED,2025-07-12 19:40:00,2025-07-12 21:45:00,125.0,25071889
23,FREE,2025-07-12 21:45:00,2025-07-12 23:59:59,134.98333333333332,
24,OCCUPIED,2025-07-11 22:30:00,2025-07-12 00:55:00,145.0,25071738
24,FREE,2025-07-12 00:55:00,2025-07-12 06:40:00,345.0,
24,OCCUPIED,2025-07-12 06:40:00,2025-07-12 08:05:00,85.0,25071799
24,FREE,2025-07-12 08:05:00,2025-07-12 10:40:00,155.0,
24,OCCUPIED,2025-07-12 10:40:00,2025-07-12 12:05:00,85.0,25071830
24,FREE,2025-07-12 12:05:00,2025-07-12 19:55:00,470.0,
24,OCCUPIED,2025-07-12 19:55:00,2025-07-12 21:25:00,90.0,25071887
24,FREE,2025-07-12 21:25:00,2025-07-12 23:59:59,154.98333333333332,
25,OCCUPIED,2025-07-11 23:40:00,2025-07-12 02:10:00,150.0,25071749
25,FREE,2025-07-12 02:10:00,2025-07-12 06:40:00,270.0,
25,OCCUPIED,2025-07-12 06:40:00,2025-07-12 08:05:00,85.0,25071803
25,FREE,2025-07-12 08:05:00,2025-07-12 11:50:00,225.0,
25,OCCUPIED,2025-07-12 11:50:00,2025-07-12 13:05:00,75.0,25071839
25,FREE,2025-07-12 13:05:00,2025-07-12 20:50:00,465.0,
25,OCCUPIED,2025-07-12 20:50:00,2025-07-12 21:35:00,45.0,25071901
25,FREE,2025-07-12 21:35:00,2025-07-12 23:59:59,144.98333333333332,
26,OCCUPIED,2025-07-11 22:25:00,2025-07-12 00:42:00,137.0,25071745
26,FREE,2025-07-12 00:42:00,2025-07-12 06:25:00,343.0,
26,OCCUPIED,2025-07-12 06:25:00,2025-07-12 09:00:00,155.0,25071797
26,FREE,2025-07-12 09:00:00,2025-07-12 20:00:00,660.0,
26,OCCUPIED,2025-07-12 20:00:00,2025-07-12 22:35:00,155.0,25071892
26,FREE,2025-07-12 22:35:00,2025-07-12 23:59:59,84.98333333333333,
29,FREE,2025-07-12 00:00:00,2025-07-12 05:20:00,320.0,
29,OCCUPIED,2025-07-12 05:20:00,2025-07-12 07:35:00,135.0,25071785
29,FREE,2025-07-12 07:35:00,2025-07-12 20:50:00,795.0,
29,OCCUPIED,2025-07-12 20:50:00,2025-07-12 22:10:00,80.0,25071908
29,FREE,2025-07-12 22:10:00,2025-07-12 23:59:59,109.98333333333333,
3,FREE,2025-07-12 00:00:00,2025-07-12 00:30:00,30.0,
3,OCCUPIED,2025-07-12 00:30:00,2025-07-12 01:30:00,60.0,25071756
3,FREE,2025-07-12 01:30:00,2025-07-12 03:15:00,105.0,
3,OCCUPIED,2025-07-12 03:15:00,2025-07-12 04:15:00,60.0,25071768
3,FREE,2025-07-12 04:15:00,2025-07-12 05:00:00,45.0,
3,OCCUPIED,2025-07-12 05:00:00,2025-07-12 06:00:00,60.0,25071779
3,FREE,2025-07-12 06:00:00,2025-07-12 06:35:00,35.0,
3,OCCUPIED,2025-07-12 06:35:00,2025-07-12 07:30:00,55.0,25071790
3,FREE,2025-07-12 07:30:00,2025-07-12 08:15:00,45.0,
3,OCCUPIED,2025-07-12 08:15:00,2025-07-12 09:05:00,50.0,25071817
3,FREE,2025-07-12 09:05:00,2025-07-12 10:05:00,60.0,
3,OCCUPIED,2025-07-12 10:05:00,2025-07-12 11:05:00,60.0,25071826
3,FREE,2025-07-12 11:05:00,2025-07-12 11:40:00,35.0,
3,OCCUPIED,2025-07-12 11:40:00,2025-07-12 12:45:00,65.0,25071832
3,FREE,2025-07-12 12:45:00,2025-07-12 13:20:00,35.0,
3,OCCUPIED,2025-07-12 13:20:00,2025-07-12 14:25:00,65.0,25071848
3,FREE,2025-07-12 14:25:00,2025-07-12 14:55:00,30.0,
3,OCCUPIED,2025-07-12 14:55:00,2025-07-12 15:45:00,50.0,25071859
3,FREE,2025-07-12 15:45:00,2025-07-12 16:35:00,50.0,
3,OCCUPIED,2025-07-12 16:35:00,2025-07-12 17:20:00,45.0,25071864
3,FREE,2025-07-12 17:20:00,2025-07-12 18:05:00,45.0,
3,OCCUPIED,2025-07-12 18:05:00,2025-07-12 18:55:00,50.0,25071880
3,FREE,2025-07-12 18:55:00,2025-07-12 20:05:00,70.0,
3,OCCUPIED,2025-07-12 20:05:00,2025-07-12 20:50:00,45.0,25071886
3,FREE,2025-07-12 20:50:00,2025-07-12 21:20:00,30.0,
3,OCCUPIED,2025-07-12 21:20:00,2025-07-12 22:20:00,60.0,25071913
3,FREE,2025-07-12 22:20:00,2025-07-12 22:55:00,35.0,
3,OCCUPIED,2025-07-12 22:55:00,2025-07-13 00:57:00,122.0,25071921
30,FREE,2025-07-12 00:00:00,2025-07-12 06:15:00,375.0,
30,OCCUPIED,2025-07-12 06:15:00,2025-07-12 07:55:00,100.0,25071801
30,FREE,2025-07-12 07:55:00,2025-07-12 11:40:00,225.0,
30,OCCUPIED,2025-07-12 11:40:00,2025-07-12 18:30:00,410.0,25071835
30,FREE,2025-07-12 18:30:00,2025-07-12 20:35:00,125.0,
30,OCCUPIED,2025-07-12 20:35:00,2025-07-12 22:40:00,125.0,25071900
30,FREE,2025-07-12 22:40:00,2025-07-12 23:59:59,79.98333333333333,
31,FREE,2025-07-12 00:00:00,2025-07-12 05:55:00,355.0,
31,OCCUPIED,2025-07-12 05:55:00,2025-07-12 08:45:00,170.0,25071805
31,FREE,2025-07-12 08:45:00,2025-07-12 19:30:00,645.0,
31,OCCUPIED,2025-07-12 19:30:00,2025-07-12 21:05:00,95.0,25071885
31,FREE,2025-07-12 21:05:00,2025-07-12 22:15:00,70.0,
31,OCCUPIED,2025-07-12 22:15:00,2025-07-13 01:42:00,207.0,25071924
32,FREE,2025-07-12 00:00:00,2025-07-12 06:30:00,390.0,
32,OCCUPIED,2025-07-12 06:30:00,2025-07-12 08:20:00,110.0,25071808
32,FREE,2025-07-12 08:20:00,2025-07-12 20:50:00,750.0,
32,OCCUPIED,2025-07-12 20:50:00,2025-07-13 01:15:00,265.0,25071906
33,FREE,2025-07-12 00:00:00,2025-07-12 06:25:00,385.0,
33,OCCUPIED,2025-07-12 06:25:00,2025-07-12 08:05:00,100.0,25071802
33,FREE,2025-07-12 08:05:00,2025-07-12 21:50:00,825.0,
33,OCCUPIED,2025-07-12 21:50:00,2025-07-13 00:57:00,187.0,25071920
34,FREE,2025-07-12 00:00:00,2025-07-12 07:25:00,445.0,
34,OCCUPIED,2025-07-12 07:25:00,2025-07-12 09:00:00,95.0,25071815
34,FREE,2025-07-12 09:00:00,2025-07-12 20:05:00,665.0,
34,OCCUPIED,2025-07-12 20:05:00,2025-07-13 14:00:00,1075.0,25071895
35,OCCUPIED,2025-07-11 23:20:00,2025-07-12 00:10:00,50.0,25071750
35,FREE,2025-07-12 00:10:00,2025-07-12 06:40:00,390.0,
35,OCCUPIED,2025-07-12 06:40:00,2025-07-12 09:00:00,140.0,25071812
35,FREE,2025-07-12 09:00:00,2025-07-12 18:55:00,595.0,
35,OCCUPIED,2025-07-12 18:55:00,2025-07-12 22:25:00,210.0,25071881
35,FREE,2025-07-12 22:25:00,2025-07-12 23:59:59,94.98333333333333,
36,OCCUPIED,2025-07-11 21:50:00,2025-07-12 00:22:00,152.0,25071739
36,FREE,2025-07-12 00:22:00,2025-07-12 01:50:00,88.0,
36,OCCUPIED,2025-07-12 01:50:00,2025-07-12 09:45:00,475.0,25071764
36,FREE,2025-07-12 09:45:00,2025-07-12 22:10:00,745.0,
36,OCCUPIED,2025-07-12 22:10:00,2025-07-13 02:50:00,280.0,25071919
37,FREE,2025-07-12 00:00:00,2025-07-12 04:05:00,245.0,
37,OCCUPIED,2025-07-12 04:05:00,2025-07-12 07:50:00,225.0,25071774
37,FREE,2025-07-12 07:50:00,2025-07-12 23:59:59,969.9833333333333,
38,FREE,2025-07-12 00:00:00,2025-07-12 06:30:00,390.0,
38,OCCUPIED,2025-07-12 06:30:00,2025-07-12 12:20:00,350.0,25071814
38,FREE,2025-07-12 12:20:00,2025-07-12 21:20:00,540.0,
38,OCCUPIED,2025-07-12 21:20:00,2025-07-13 00:35:00,195.0,25071918
39,FREE,2025-07-12 00:00:00,2025-07-12 04:00:00,240.0,
39,OCCUPIED,2025-07-12 04:00:00,2025-07-12 09:20:00,320.0,25071783
39,FREE,2025-07-12 09:20:00,2025-07-12 18:35:00,555.0,
39,OCCUPIED,2025-07-12 18:35:00,2025-07-12 22:15:00,220.0,25071882
39,FREE,2025-07-12 22:15:00,2025-07-12 23:59:59,104.98333333333333,
4,FREE,2025-07-12 00:00:00,2025-07-12 00:11:00,11.0,
4,OCCUPIED,2025-07-12 00:11:00,2025-07-12 01:15:00,64.0,25071755
4,FREE,2025-07-12 01:15:00,2025-07-12 02:00:00,45.0,
4,OCCUPIED,2025-07-12 02:00:00,2025-07-12 03:00:00,60.0,25071763
4,FREE,2025-07-12 03:00:00,2025-07-12 03:40:00,40.0,
4,OCCUPIED,2025-07-12 03:40:00,2025-07-12 04:50:00,70.0,25071772
4,FREE,2025-07-12 04:50:00,2025-07-12 06:35:00,105.0,
4,OCCUPIED,2025-07-12 06:35:00,2025-07-12 07:30:00,55.0,25071788
4,FREE,2025-07-12 07:30:00,2025-07-12 08:10:00,40.0,
4,OCCUPIED,2025-07-12 08:10:00,2025-07-12 09:20:00,70.0,25071821
4,FREE,2025-07-12 09:20:00,2025-07-12 11:00:00,100.0,
4,OCCUPIED,2025-07-12 11:00:00,2025-07-12 12:10:00,70.0,25071834
4,FREE,2025-07-12 12:10:00,2025-07-12 13:10:00,60.0,
4,OCCUPIED,2025-07-12 13:10:00,2025-07-12 14:00:00,50.0,25071845
4,FREE,2025-07-12 14:00:00,2025-07-12 14:34:00,34.0,
4,OCCUPIED,2025-07-12 14:34:00,2025-07-12 15:23:00,49.0,25071853
4,FREE,2025-07-12 15:23:00,2025-07-12 15:45:00,22.0,
4,OCCUPIED,2025-07-12 15:45:00,2025-07-12 16:50:00,65.0,25071858
4,FREE,2025-07-12 16:50:00,2025-07-12 17:20:00,30.0,
4,OCCUPIED,2025-07-12 17:20:00,2025-07-12 18:20:00,60.0,25071869
4,FREE,2025-07-12 18:20:00,2025-07-12 19:05:00,45.0,
4,OCCUPIED,2025-07-12 19:05:00,2025-07-12 20:05:00,60.0,25071879
4,FREE,2025-07-12 20:05:00,2025-07-12 20:45:00,40.0,
4,OCCUPIED,2025-07-12 20:45:00,2025-07-12 21:45:00,60.0,25071899
4,FREE,2025-07-12 21:45:00,2025-07-12 22:20:00,35.0,
4,OCCUPIED,2025-07-12 22:20:00,2025-07-12 23:10:00,50.0,25071917
4,FREE,2025-07-12 23:10:00,2025-07-12 23:50:00,40.0,
4,OCCUPIED,2025-07-12 23:50:00,2025-07-13 01:15:00,85.0,25071926
40,OCCUPIED,2025-07-11 19:40:00,2025-07-12 02:50:00,430.0,25071715
40,FREE,2025-07-12 02:50:00,2025-07-12 04:40:00,110.0,
40,OCCUPIED,2025-07-12 04:40:00,2025-07-12 09:25:00,285.0,25071780
40,FREE,2025-07-12 09:25:00,2025-07-12 16:55:00,450.0,
40,OCCUPIED,2025-07-12 16:55:00,2025-07-13 08:30:00,935.0,25071868
5,OCCUPIED,2025-07-11 23:30:00,2025-07-12 00:30:00,60.0,25071751
5,FREE,2025-07-12 00:30:00,2025-07-12 00:55:00,25.0,
5,OCCUPIED,2025-07-12 00:55:00,2025-07-12 01:55:00,60.0,25071758
5,FREE,2025-07-12 01:55:00,2025-07-12 03:25:00,90.0,
5,OCCUPIED,2025-07-12 03:25:00,2025-07-12 04:25:00,60.0,25071778
5,FREE,2025-07-12 04:25:00,2025-07-12 06:15:00,110.0,
5,OCCUPIED,2025-07-12 06:15:00,2025-07-12 07:20:00,65.0,25071787
5,FREE,2025-07-12 07:20:00,2025-07-12 08:00:00,40.0,
5,OCCUPIED,2025-07-12 08:00:00,2025-07-12 09:00:00,60.0,25071820
5,FREE,2025-07-12 09:00:00,2025-07-12 10:20:00,80.0,
5,OCCUPIED,2025-07-12 10:20:00,2025-07-12 11:15:00,55.0,25071827
5,FREE,2025-07-12 11:15:00,2025-07-12 12:20:00,65.0,
5,OCCUPIED,2025-07-12 12:20:00,2025-07-12 13:35:00,75.0,25071840
5,FREE,2025-07-12 13:35:00,2025-07-12 14:35:00,60.0,
5,OCCUPIED,2025-07-12 14:35:00,2025-07-12 15:35:00,60.0,25071856
5,FREE,2025-07-12 15:35:00,2025-07-12 16:00:00,25.0,
5,OCCUPIED,2025-07-12 16:00:00,2025-07-12 16:55:00,55.0,25071862
5,FREE,2025-07-12 16:55:00,2025-07-12 17:30:00,35.0,
5,OCCUPIED,2025-07-12 17:30:00,2025-07-12 18:55:00,85.0,25071871
5,FREE,2025-07-12 18:55:00,2025-07-12 19:30:00,35.0,
5,OCCUPIED,2025-07-12 19:30:00,2025-07-12 20:30:00,60.0,25071883
5,FREE,2025-07-12 20:30:00,2025-07-12 21:00:00,30.0,
5,OCCUPIED,2025-07-12 21:00:00,2025-07-12 22:05:00,65.0,25071910
5,FREE,2025-07-12 22:05:00,2025-07-12 22:30:00,25.0,
5,OCCUPIED,2025-07-12 22:30:00,2025-07-12 23:30:00,60.0,25071912
5,FREE,2025-07-12 23:30:00,2025-07-12 23:59:59,29.983333333333334,
