MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25072037,SIA,B744,2025-07-13 12:20:00,2025-07-14 05:15:00,Cgo,AMS,0,0,55,55,PREDAY
25072058,ABY,A321,2025-07-13 19:40:00,2025-07-14 01:15:00,Pax,DAC,211,139,34,34,PREDAY
25072057,ABY,A320,2025-07-13 19:55:00,2025-07-14 02:10:00,Pax,KTM,160,128,40,40,PREDAY
25072067,ABY,A320,2025-07-13 20:50:00,2025-07-14 00:00:00,Pax,BOM,173,164,1C,1C,PREDAY
25072082,ABY,A321,2025-07-13 21:50:00,2025-07-14 00:25:00,Pax,BKK,179,214,5,5,PREDAY
25072083,ABY,A320,2025-07-13 21:50:00,2025-07-14 04:15:00,Pax,DAM,163,118,38,38,PREDAY
25072085,ABY,A321,2025-07-13 22:10:00,2025-07-14 03:50:00,Pax,DMM,158,215,31,31,PREDAY
25072091,ABY,A320,2025-07-13 22:25:00,2025-07-14 00:38:00,Pax,JAI,150,147,26,26,PREDAY
25072080,AXB,A320,2025-07-13 22:30:00,2025-07-14 00:55:00,Pax,DEL,140,171,25,25,PREDAY
25072094,FJL,A320,2025-07-13 22:55:00,2025-07-14 00:07:00,Pax,LHE,169,112,3,3,PREDAY
25072095,KQA,B738,2025-07-13 23:17:00,2025-07-14 09:00:00,Cgo,NBO,0,0,58,58,PREDAY
25072093,ABY,A320,2025-07-13 23:20:00,2025-07-14 01:20:00,Pax,NJF,164,47,22,22,PREDAY
25072096,ABY,A320,2025-07-13 23:25:00,2025-07-14 00:10:00,Pax,CGP,159,158,4,4,PREDAY
25072098,ABY,A320,2025-07-13 23:40:00,2025-07-14 00:25:00,Pax,AMD,168,166,6,6,PREDAY
25072097,PIA,A320,2025-07-13 23:45:00,2025-07-14 01:00:00,Pax,PEW,172,63,8,8,PREDAY
25072099,ABQ,A321,2025-07-14 00:04:00,2025-07-14 01:22:00,Pax,ISB,221,80,7,7,OPS
25072101,AXB,B738,2025-07-14 00:05:00,2025-07-14 03:05:00,Pax,BOM,174,159,24,32,OPS
25072100,ABY,A320,2025-07-14 00:06:00,2025-07-14 02:50:00,Pax,DOH,174,116,14,1A,OPS
25072102,FJL,A320,2025-07-14 00:53:00,2025-07-14 02:09:00,Pax,ISB,99,77,5,5,OPS
25072103,IGO,A320,2025-07-14 00:55:00,2025-07-14 01:55:00,Pax,LKO,183,160,23,6,OPS
25072105,ABY,A320,2025-07-14 01:30:00,2025-07-14 02:40:00,Pax,PEW,112,139,8,4,OPS
25072108,ABY,A320,2025-07-14 01:35:00,2025-07-14 03:55:00,Pax,BAH,171,85,6,1C,OPS
25072104,ABY,A320,2025-07-14 01:35:00,2025-07-14 09:45:00,Pax,EBL,78,141,30,56,OPS
25072113,MSR,A321,2025-07-14 02:00:00,2025-07-14 03:00:00,Pax,CAI,170,170,21,8,OPS
25072106,TKJ,B738,2025-07-14 02:05:00,2025-07-14 03:40:00,Pax,SAW,182,181,4,3,OPS
25072107,SIA,B744,2025-07-14 02:08:00,2025-07-14 03:41:00,Cgo,SIN,0,0,53,53,OPS
25072109,ABY,A320,2025-07-14 02:10:00,2025-07-14 04:45:00,Pax,MUX,168,115,32,1B,OPS
25072116,ABY,A320,2025-07-14 03:15:00,2025-07-14 06:05:00,Pax,UET,92,53,33,1A,OPS
25072111,AXB,A20N,2025-07-14 03:15:00,2025-07-14 04:15:00,Pax,CCJ,182,179,5,4,OPS
25072118,ETH,B738,2025-07-14 03:25:00,2025-07-14 04:25:00,Pax,ADD,154,130,7,7,OPS
25072112,ABY,A320,2025-07-14 03:25:00,2025-07-14 05:50:00,Pax,TUU,96,176,37,5,OPS
25072110,JAG,B752,2025-07-14 03:30:00,2025-07-14 05:45:00,Cgo,AKX,0,0,61,51,OPS
25072115,PGT,A320,2025-07-14 03:40:00,2025-07-14 04:50:00,Pax,SAW,167,170,3,6,OPS
25072117,IGO,A320,2025-07-14 03:55:00,2025-07-14 04:55:00,Pax,TRV,180,186,8,8,OPS
25072120,ABY,A320,2025-07-14 04:05:00,2025-07-14 07:00:00,Pax,KHI,50,84,29,37,OPS
25072121,QTR,A320,2025-07-14 04:10:00,2025-07-14 05:40:00,Pax,DOH,138,140,4,3,OPS
25072119,ABY,A320,2025-07-14 04:10:00,2025-07-14 09:10:00,Pax,EBB,150,152,54,35,OPS
25072124,ABY,A321,2025-07-14 04:15:00,2025-07-14 08:00:00,Pax,HKT,170,217,31,60,OPS
25072126,ABY,A320,2025-07-14 04:40:00,2025-07-14 09:25:00,Pax,IST,0,139,56,54,OPS
25072125,ABY,A320,2025-07-14 05:00:00,2025-07-14 09:00:00,Pax,DME,166,125,34,50,OPS
25072122,AXB,B738,2025-07-14 05:00:00,2025-07-14 06:00:00,Pax,COK,176,187,6,7,OPS
25072123,AMA,A30B,2025-07-14 05:00:00,2025-07-14 06:30:00,Cgo,KBL,0,1,53,53,OPS
25072129,ABY,A321,2025-07-14 05:30:00,2025-07-14 07:30:00,Pax,RUH,133,216,5,14,OPS
25072127,SEP,B738,2025-07-14 05:40:00,2025-07-14 06:40:00,Pax,ISB,181,65,24,6,OPS
25072133,ABY,A320,2025-07-14 05:50:00,2025-07-14 09:55:00,Pax,ALA,135,170,52,57,OPS
25072139,ABY,A320,2025-07-14 05:55:00,2025-07-14 07:50:00,Pax,GYD,157,177,26,34,OPS
25072128,ABY,A320,2025-07-14 06:00:00,2025-07-14 07:30:00,Pax,JED,168,176,8,16,OPS
25072140,ABY,A320,2025-07-14 06:05:00,2025-07-14 13:05:00,Pax,GYD,103,169,60,62,OPS
25072130,ABY,A320,2025-07-14 06:05:00,2025-07-14 08:10:00,Pax,TBS,177,170,25,23,OPS
25072141,ABY,A320,2025-07-14 06:15:00,2025-07-14 07:55:00,Pax,CAI,148,170,6,32,OPS
25072147,PGT,A321,2025-07-14 06:15:00,2025-07-14 07:20:00,Pax,SAW,186,111,51,31,OPS
25072136,ABY,A321,2025-07-14 06:25:00,2025-07-14 07:40:00,Pax,BGY,212,188,7,4,OPS
25072138,ABY,A320,2025-07-14 06:25:00,2025-07-14 07:30:00,Pax,MED,171,174,4,3,OPS
25072153,ABY,A320,2025-07-14 06:30:00,2025-07-14 08:50:00,Pax,FRU,164,158,38,26,OPS
25072144,ABY,A320,2025-07-14 06:30:00,2025-07-14 08:05:00,Pax,EVN,162,160,14,24,OPS
25072114,KQA,B738,2025-07-14 06:30:00,2025-07-14 08:00:00,Cgo,NBO,0,0,57,55,OPS
25072146,ABY,A320,2025-07-14 06:30:00,2025-07-14 08:05:00,Pax,MCT,156,151,1A,1B,OPS
25072131,ABY,A320,2025-07-14 06:35:00,2025-07-14 08:10:00,Pax,KWI,113,169,32,1C,OPS
25072145,ABY,A320,2025-07-14 06:35:00,2025-07-14 07:50:00,Pax,MLE,160,175,16,7,OPS
25072137,ABY,A320,2025-07-14 06:35:00,2025-07-14 07:20:00,Pax,KBL,155,161,3,5,OPS
25072151,ABY,A320,2025-07-14 06:40:00,2025-07-14 08:20:00,Pax,AMM,149,171,35,33,OPS
25072135,ABY,A320,2025-07-14 06:40:00,2025-07-14 08:05:00,Pax,BAH,168,129,50,1A,OPS
25072154,ABY,A320,2025-07-14 06:40:00,2025-07-14 09:55:00,Pax,BGW,160,155,1C,51,OPS
25072156,ABY,A320,2025-07-14 06:40:00,2025-07-14 13:40:00,Pax,AMM,151,169,40,52,OPS
25072157,ABY,A320,2025-07-14 06:40:00,2025-07-14 09:10:00,Pax,IKA,133,159,1B,29,OPS
25072143,ABY,A320,2025-07-14 06:40:00,2025-07-14 09:00:00,Pax,NBO,164,169,37,22,OPS
25072134,ABY,A320,2025-07-14 06:45:00,2025-07-14 08:55:00,Pax,KRK,159,146,39,36,OPS
25072152,ABY,A320,2025-07-14 06:50:00,2025-07-14 09:20:00,Pax,BEY,152,149,36,40,OPS
25072148,ABY,A320,2025-07-14 06:55:00,2025-07-14 08:20:00,Pax,CMB,174,175,24,25,OPS
25072158,ABY,A320,2025-07-14 07:00:00,2025-07-14 12:45:00,Pax,AHB,117,174,62,39,OPS
25072142,ABY,A320,2025-07-14 07:00:00,2025-07-14 08:45:00,Pax,AER,172,154,33,38,OPS
25072149,ABY,A321,2025-07-14 07:00:00,2025-07-14 08:45:00,Pax,DOH,213,153,21,21,OPS
25072150,ABY,A321,2025-07-14 07:00:00,2025-07-14 07:50:00,Pax,BKK,161,216,23,8,OPS
25072132,AXB,B738,2025-07-14 07:05:00,2025-07-14 08:05:00,Pax,CNN,143,188,22,30,OPS
25072155,ABY,A320,2025-07-14 07:20:00,2025-07-14 08:10:00,Pax,DMM,169,177,29,6,OPS
25072159,NIA,A320,2025-07-14 08:00:00,2025-07-14 09:00:00,Pax,CAI,106,136,5,5,OPS
25072160,ABY,A321,2025-07-14 08:10:00,2025-07-14 09:00:00,Pax,DAC,180,155,4,3,OPS
25072207,FJL,A320,2025-07-14 08:15:00,2025-07-14 09:05:00,Pax,ISB,140,148,22,4,OPS
25072161,MSC,B738,2025-07-14 09:00:00,2025-07-14 10:00:00,Pax,CAI,184,113,8,7,OPS
25072162,ABY,A320,2025-07-14 09:10:00,2025-07-14 10:00:00,Pax,LRR,161,169,6,6,OPS
25072164,ABY,A320,2025-07-14 09:40:00,2025-07-14 10:45:00,Pax,DAM,170,133,7,8,OPS
25072163,QTR,A320,2025-07-14 09:55:00,2025-07-14 11:20:00,Pax,DOH,80,133,3,4,OPS
25072165,SVI,A321,2025-07-14 10:00:00,2025-07-14 12:20:00,Cgo,CAI,0,0,53,55,OPS
25072168,AXB,A320,2025-07-14 10:40:00,2025-07-14 12:05:00,Pax,VNS,146,177,5,22,OPS
25072167,ABY,A320,2025-07-14 10:45:00,2025-07-14 12:30:00,Pax,MED,162,162,14,16,OPS
25072177,ABY,A320,2025-07-14 10:55:00,2025-07-14 12:55:00,Pax,CGP,168,145,24,26,OPS
25072171,ABY,A320,2025-07-14 11:00:00,2025-07-14 12:10:00,Pax,IKA,161,142,4,7,OPS
25072174,ABY,A320,2025-07-14 11:10:00,2025-07-14 12:10:00,Pax,MHD,158,139,22,3,OPS
25072170,ABY,A320,2025-07-14 11:15:00,2025-07-14 12:45:00,Pax,TIF,122,167,6,1A,OPS
25072179,ABY,A320,2025-07-14 11:20:00,2025-07-14 13:10:00,Pax,COK,170,172,26,21,OPS
25072169,ETH,B763,2025-07-14 11:35:00,2025-07-14 13:35:00,Cgo,KAN,0,0,51,51,OPS
25072175,ABY,A320,2025-07-14 11:40:00,2025-07-14 12:55:00,Pax,TRV,149,171,16,25,OPS
25072173,ABY,A320,2025-07-14 11:40:00,2025-07-14 13:05:00,Pax,DEL,163,164,25,1B,OPS
25072172,ABY,A320,2025-07-14 11:40:00,2025-07-14 12:30:00,Pax,SYZ,13,132,8,1C,OPS
25072182,ABY,A321,2025-07-14 11:55:00,2025-07-14 12:45:00,Pax,CAI,165,216,23,5,OPS
25072176,ABY,A321,2025-07-14 11:55:00,2025-07-14 14:00:00,Pax,JED,144,211,21,14,OPS
25072178,ABY,A321,2025-07-14 12:05:00,2025-07-14 12:55:00,Pax,TBS,136,143,3,6,OPS
25072181,ABY,A320,2025-07-14 12:10:00,2025-07-14 13:15:00,Pax,DAC,76,157,31,4,OPS
25072186,ABY,A321,2025-07-14 12:15:00,2025-07-14 14:50:00,Pax,KUL,173,192,29,23,OPS
25072180,ABY,A320,2025-07-14 12:20:00,2025-07-14 13:05:00,Pax,KRK,81,89,7,8,OPS
25072184,AMA,A30B,2025-07-14 12:30:00,2025-07-16 19:30:00,Cgo,DWC,0,0,84,53,OPS
25072188,PIA,A320,2025-07-14 13:45:00,2025-07-14 15:00:00,Pax,SKT,151,76,4,6,OPS
25072193,ABY,A320,2025-07-14 13:55:00,2025-07-14 15:00:00,Pax,KWI,42,169,3,5,OPS
25072194,IGO,A320,2025-07-14 14:35:00,2025-07-14 15:35:00,Pax,ATQ,176,181,5,3,OPS
25072195,ABY,A320,2025-07-14 14:35:00,2025-07-14 15:35:00,Pax,TZX,77,176,25,16,OPS
25072196,FJL,A320,2025-07-14 14:40:00,2025-07-14 15:40:00,Pax,LHE,169,96,6,8,OPS
25072197,ABY,A320,2025-07-14 14:55:00,2025-07-14 16:25:00,Pax,WAW,175,124,21,1B,OPS
25072200,ETH,B777,2025-07-14 15:00:00,2025-07-14 17:00:00,Cgo,ADD,0,0,55,51,OPS
25072199,ABY,A320,2025-07-14 15:15:00,2025-07-14 16:15:00,Pax,SLL,157,178,8,4,OPS
25072205,ABY,A320,2025-07-14 15:20:00,2025-07-14 16:35:00,Pax,BOM,100,170,4,7,OPS
25072192,AXB,B738,2025-07-14 15:25:00,2025-07-14 16:45:00,Pax,BOM,93,176,23,14,OPS
25072202,ABY,A320,2025-07-14 15:40:00,2025-07-14 16:55:00,Pax,KTM,158,134,3,1A,OPS
25072203,ABY,A320,2025-07-14 15:45:00,2025-07-14 16:35:00,Pax,DMM,127,163,14,5,OPS
25072201,QTR,A320,2025-07-14 15:45:00,2025-07-14 16:50:00,Pax,DOH,144,112,7,1C,OPS
25072204,ABY,A320,2025-07-14 16:00:00,2025-07-14 17:00:00,Pax,BAH,152,144,5,6,OPS
25072214,ABY,A320,2025-07-14 17:00:00,2025-07-14 17:45:00,Pax,DOH,73,115,6,4,OPS
25072211,ABY,A320,2025-07-14 17:05:00,2025-07-14 19:00:00,Pax,KRK,19,143,26,14,OPS
25072208,ABY,A320,2025-07-14 17:10:00,2025-07-14 17:55:00,Pax,MCT,153,158,16,5,OPS
25072212,ABY,A320,2025-07-14 17:15:00,2025-07-14 18:55:00,Pax,KZN,164,44,8,24,OPS
25072209,KNE,B738,2025-07-14 17:20:00,2025-07-14 18:20:00,Pax,JED,38,157,3,7,OPS
25072228,ABY,A320,2025-07-14 17:40:00,2025-07-14 18:55:00,Pax,ATH,150,133,7,6,OPS
25072216,ABY,A320,2025-07-14 17:45:00,2025-07-14 18:30:00,Pax,DME,160,41,5,8,OPS
25072219,ABY,A320,2025-07-14 18:05:00,2025-07-14 18:55:00,Pax,UFA,158,36,16,1C,OPS
25072215,ABY,A320,2025-07-14 18:10:00,2025-07-14 19:10:00,Pax,DOH,70,109,14,1B,OPS
25072218,ABY,A320,2025-07-14 18:15:00,2025-07-14 19:15:00,Pax,SVX,94,93,25,3,OPS
25072222,ABY,A320,2025-07-14 18:20:00,2025-07-14 19:20:00,Pax,BAH,163,145,50,4,OPS
25072223,ABY,A320,2025-07-14 18:20:00,2025-07-14 19:50:00,Pax,BEY,151,175,21,1A,OPS
25072213,ABQ,A321,2025-07-14 18:35:00,2025-07-14 19:45:00,Pax,MUX,191,57,4,5,OPS
25072217,AXB,B738,2025-07-14 18:50:00,2025-07-14 19:50:00,Pax,TRZ,167,162,23,8,OPS
25072224,ABY,A320,2025-07-14 18:50:00,2025-07-14 20:30:00,Pax,AMM,71,153,22,16,OPS
25072221,ABY,A320,2025-07-14 18:55:00,2025-07-14 20:00:00,Pax,SAW,166,138,3,7,OPS
25072226,ABY,A320,2025-07-14 19:00:00,2025-07-14 22:10:00,Pax,CCJ,57,174,36,32,OPS
25072227,ABY,A320,2025-07-14 19:30:00,2025-07-14 22:10:00,Pax,BLR,113,160,1A,26,OPS
25072225,SYR,A320,2025-07-14 19:30:00,2025-07-14 20:30:00,Pax,DAM,50,153,52,6,OPS
25072234,ABY,A321,2025-07-14 19:40:00,2025-07-14 21:20:00,Pax,AMM,216,210,6,14,OPS
25072231,ABY,A320,2025-07-14 19:45:00,2025-07-14 22:25:00,Pax,DAC,170,152,31,23,OPS
25072250,ABY,A321,2025-07-14 19:55:00,2025-07-14 22:15:00,Pax,HKT,162,218,14,4,OPS
25072235,ABY,A320,2025-07-14 20:00:00,2025-07-14 21:45:00,Pax,COK,163,173,25,25,OPS
25072229,AXB,B738,2025-07-14 20:00:00,2025-07-14 21:00:00,Pax,CCJ,173,182,7,3,OPS
25072233,ABY,A320,2025-07-14 20:05:00,2025-07-14 21:25:00,Pax,ALA,136,150,5,1C,OPS
25072244,ABY,A320,2025-07-14 20:05:00,2025-07-14 21:35:00,Pax,LYP,119,80,16,24,OPS
25072232,QTR,A320,2025-07-14 20:20:00,2025-07-14 21:25:00,Pax,DOH,116,139,3,1B,OPS
25072240,ABY,A320,2025-07-14 20:25:00,2025-07-14 23:35:00,Pax,BOM,88,167,35,29,OPS
25072238,ABY,A320,2025-07-14 20:25:00,2025-07-14 23:10:00,Pax,DEL,168,167,26,1A,OPS
25072241,ABY,A320,2025-07-14 20:30:00,2025-07-14 21:45:00,Pax,MAA,121,172,38,8,OPS
25072245,ABY,A321,2025-07-14 20:35:00,2025-07-14 22:15:00,Pax,BKK,149,219,23,7,OPS
25072249,ABY,A321,2025-07-14 20:50:00,2025-07-14 21:45:00,Pax,TZX,199,218,8,5,OPS
25072243,ABY,A320,2025-07-14 20:50:00,2025-07-14 22:20:00,Pax,TRV,173,170,33,16,OPS
25072236,ABY,A321,2025-07-14 20:50:00,2025-07-14 22:40:00,Pax,CAI,185,206,30,21,OPS
