STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
14,FREE,2025-07-22 00:00:00,2025-07-22 06:25:00,385.0,
14,OCCUPIED,2025-07-22 06:25:00,2025-07-22 08:00:00,95.0,25073501
14,FREE,2025-07-22 08:00:00,2025-07-22 12:15:00,255.0,
14,OCCUPIED,2025-07-22 12:15:00,2025-07-22 14:00:00,105.0,25073550
14,FREE,2025-07-22 14:00:00,2025-07-22 18:30:00,270.0,
14,OCCUPIED,2025-07-22 18:30:00,2025-07-22 19:45:00,75.0,25073584
14,FREE,2025-07-22 19:45:00,2025-07-22 20:35:00,50.0,
14,OCCUPIED,2025-07-22 20:35:00,2025-07-22 22:15:00,100.0,25073612
14,FREE,2025-07-22 22:15:00,2025-07-22 23:59:59,104.98333333333333,
16,OCCUPIED,2025-07-21 23:40:00,2025-07-22 02:10:00,150.0,25073462
16,FREE,2025-07-22 02:10:00,2025-07-22 05:20:00,190.0,
16,OCCUPIED,2025-07-22 05:20:00,2025-07-22 08:10:00,170.0,25073490
16,FREE,2025-07-22 08:10:00,2025-07-22 10:40:00,150.0,
16,OCCUPIED,2025-07-22 10:40:00,2025-07-22 12:05:00,85.0,25073531
16,FREE,2025-07-22 12:05:00,2025-07-22 19:30:00,445.0,
16,OCCUPIED,2025-07-22 19:30:00,2025-07-22 20:50:00,80.0,25073592
16,FREE,2025-07-22 20:50:00,2025-07-22 21:10:00,20.0,
16,OCCUPIED,2025-07-22 21:10:00,2025-07-22 23:10:00,120.0,25073619
16,FREE,2025-07-22 23:10:00,2025-07-22 23:59:59,49.983333333333334,
1A,FREE,2025-07-22 00:00:00,2025-07-22 03:25:00,205.0,
1A,OCCUPIED,2025-07-22 03:25:00,2025-07-22 05:40:00,135.0,25073476
1A,FREE,2025-07-22 05:40:00,2025-07-22 06:35:00,55.0,
1A,OCCUPIED,2025-07-22 06:35:00,2025-07-22 08:10:00,95.0,25073505
1A,FREE,2025-07-22 08:10:00,2025-07-22 11:55:00,225.0,
1A,OCCUPIED,2025-07-22 11:55:00,2025-07-22 13:15:00,80.0,25073543
1A,FREE,2025-07-22 13:15:00,2025-07-22 13:45:00,30.0,
1A,OCCUPIED,2025-07-22 13:45:00,2025-07-22 15:01:00,76.0,25073553
1A,FREE,2025-07-22 15:01:00,2025-07-22 15:45:00,44.0,
1A,OCCUPIED,2025-07-22 15:45:00,2025-07-22 16:50:00,65.0,25073569
1A,FREE,2025-07-22 16:50:00,2025-07-22 17:10:00,20.0,
1A,OCCUPIED,2025-07-22 17:10:00,2025-07-22 19:20:00,130.0,25073575
1A,FREE,2025-07-22 19:20:00,2025-07-22 20:30:00,70.0,
1A,OCCUPIED,2025-07-22 20:30:00,2025-07-22 21:45:00,75.0,25073611
1A,FREE,2025-07-22 21:45:00,2025-07-22 23:59:59,134.98333333333332,
1B,FREE,2025-07-22 00:00:00,2025-07-22 06:30:00,390.0,
1B,OCCUPIED,2025-07-22 06:30:00,2025-07-22 08:05:00,95.0,25073500
1B,FREE,2025-07-22 08:05:00,2025-07-22 11:55:00,230.0,
1B,OCCUPIED,2025-07-22 11:55:00,2025-07-22 12:45:00,50.0,25073538
1B,FREE,2025-07-22 12:45:00,2025-07-22 14:35:00,110.0,
1B,OCCUPIED,2025-07-22 14:35:00,2025-07-22 15:35:00,60.0,25073560
1B,FREE,2025-07-22 15:35:00,2025-07-22 18:50:00,195.0,
1B,OCCUPIED,2025-07-22 18:50:00,2025-07-22 20:30:00,100.0,25073590
1B,FREE,2025-07-22 20:30:00,2025-07-22 20:50:00,20.0,
1B,OCCUPIED,2025-07-22 20:50:00,2025-07-22 22:25:00,95.0,25073617
1B,FREE,2025-07-22 22:25:00,2025-07-22 23:59:59,94.98333333333333,
1C,FREE,2025-07-22 00:00:00,2025-07-22 06:40:00,400.0,
1C,OCCUPIED,2025-07-22 06:40:00,2025-07-22 08:45:00,125.0,25073506
1C,FREE,2025-07-22 08:45:00,2025-07-22 11:00:00,135.0,
1C,OCCUPIED,2025-07-22 11:00:00,2025-07-22 12:30:00,90.0,25073533
1C,FREE,2025-07-22 12:30:00,2025-07-22 17:50:00,320.0,
1C,OCCUPIED,2025-07-22 17:50:00,2025-07-22 19:20:00,90.0,25073581
1C,FREE,2025-07-22 19:20:00,2025-07-22 20:20:00,60.0,
1C,OCCUPIED,2025-07-22 20:20:00,2025-07-22 21:25:00,65.0,25073603
1C,FREE,2025-07-22 21:25:00,2025-07-22 23:59:59,154.98333333333332,
21,FREE,2025-07-22 00:00:00,2025-07-22 06:45:00,405.0,
21,OCCUPIED,2025-07-22 06:45:00,2025-07-22 08:10:00,85.0,25073515
21,FREE,2025-07-22 08:10:00,2025-07-22 12:20:00,250.0,
21,OCCUPIED,2025-07-22 12:20:00,2025-07-22 15:10:00,170.0,25073551
21,FREE,2025-07-22 15:10:00,2025-07-22 19:55:00,285.0,
21,OCCUPIED,2025-07-22 19:55:00,2025-07-22 21:40:00,105.0,25073598
21,FREE,2025-07-22 21:40:00,2025-07-22 23:59:59,139.98333333333332,
22,OCCUPIED,2025-07-21 22:30:00,2025-07-22 00:55:00,145.0,25073448
22,FREE,2025-07-22 00:55:00,2025-07-22 06:35:00,340.0,
22,OCCUPIED,2025-07-22 06:35:00,2025-07-22 08:20:00,105.0,25073497
22,FREE,2025-07-22 08:20:00,2025-07-22 11:25:00,185.0,
22,OCCUPIED,2025-07-22 11:25:00,2025-07-22 12:25:00,60.0,25073546
22,FREE,2025-07-22 12:25:00,2025-07-22 20:40:00,495.0,
22,OCCUPIED,2025-07-22 20:40:00,2025-07-22 22:10:00,90.0,25073618
22,FREE,2025-07-22 22:10:00,2025-07-22 23:59:59,109.98333333333333,
23,OCCUPIED,2025-07-21 23:26:00,2025-07-22 03:05:00,219.0,25073464
23,FREE,2025-07-22 03:05:00,2025-07-22 05:30:00,145.0,
23,OCCUPIED,2025-07-22 05:30:00,2025-07-22 07:30:00,120.0,25073491
23,FREE,2025-07-22 07:30:00,2025-07-22 11:20:00,230.0,
23,OCCUPIED,2025-07-22 11:20:00,2025-07-22 12:45:00,85.0,25073541
23,FREE,2025-07-22 12:45:00,2025-07-22 20:00:00,435.0,
23,OCCUPIED,2025-07-22 20:00:00,2025-07-22 22:15:00,135.0,25073600
23,FREE,2025-07-22 22:15:00,2025-07-22 23:59:59,104.98333333333333,
24,FREE,2025-07-22 00:00:00,2025-07-22 07:05:00,425.0,
24,OCCUPIED,2025-07-22 07:05:00,2025-07-22 08:05:00,60.0,25073502
24,FREE,2025-07-22 08:05:00,2025-07-22 11:10:00,185.0,
24,OCCUPIED,2025-07-22 11:10:00,2025-07-22 12:55:00,105.0,25073532
24,FREE,2025-07-22 12:55:00,2025-07-22 20:35:00,460.0,
24,OCCUPIED,2025-07-22 20:35:00,2025-07-22 22:10:00,95.0,25073606
24,FREE,2025-07-22 22:10:00,2025-07-22 23:59:59,109.98333333333333,
25,FREE,2025-07-22 00:00:00,2025-07-22 06:00:00,360.0,
25,OCCUPIED,2025-07-22 06:00:00,2025-07-22 07:35:00,95.0,25073493
25,FREE,2025-07-22 07:35:00,2025-07-22 12:15:00,280.0,
25,OCCUPIED,2025-07-22 12:15:00,2025-07-22 13:05:00,50.0,25073547
25,FREE,2025-07-22 13:05:00,2025-07-22 20:50:00,465.0,
25,OCCUPIED,2025-07-22 20:50:00,2025-07-22 22:20:00,90.0,25073613
25,FREE,2025-07-22 22:20:00,2025-07-22 23:59:59,99.98333333333333,
26,FREE,2025-07-22 00:00:00,2025-07-22 05:35:00,335.0,
26,OCCUPIED,2025-07-22 05:35:00,2025-07-22 08:05:00,150.0,25073504
26,FREE,2025-07-22 08:05:00,2025-07-22 12:10:00,245.0,
26,OCCUPIED,2025-07-22 12:10:00,2025-07-22 14:00:00,110.0,25073539
26,FREE,2025-07-22 14:00:00,2025-07-22 20:25:00,385.0,
26,OCCUPIED,2025-07-22 20:25:00,2025-07-22 23:10:00,165.0,25073616
26,FREE,2025-07-22 23:10:00,2025-07-22 23:59:59,49.983333333333334,
29,FREE,2025-07-22 00:00:00,2025-07-22 02:10:00,130.0,
29,OCCUPIED,2025-07-22 02:10:00,2025-07-22 07:00:00,290.0,25073474
29,FREE,2025-07-22 07:00:00,2025-07-22 07:25:00,25.0,
29,OCCUPIED,2025-07-22 07:25:00,2025-07-22 09:10:00,105.0,25073517
29,FREE,2025-07-22 09:10:00,2025-07-22 20:30:00,680.0,
29,OCCUPIED,2025-07-22 20:30:00,2025-07-22 21:45:00,75.0,25073608
29,FREE,2025-07-22 21:45:00,2025-07-22 22:25:00,40.0,
29,OCCUPIED,2025-07-22 22:25:00,2025-07-23 03:55:00,330.0,25073630
3,OCCUPIED,2025-07-21 23:30:00,2025-07-22 00:30:00,60.0,25073463
3,FREE,2025-07-22 00:30:00,2025-07-22 00:55:00,25.0,
3,OCCUPIED,2025-07-22 00:55:00,2025-07-22 01:55:00,60.0,25073468
3,FREE,2025-07-22 01:55:00,2025-07-22 03:15:00,80.0,
3,OCCUPIED,2025-07-22 03:15:00,2025-07-22 04:15:00,60.0,25073475
3,FREE,2025-07-22 04:15:00,2025-07-22 05:00:00,45.0,
3,OCCUPIED,2025-07-22 05:00:00,2025-07-22 06:00:00,60.0,25073484
3,FREE,2025-07-22 06:00:00,2025-07-22 07:20:00,80.0,
3,OCCUPIED,2025-07-22 07:20:00,2025-07-22 08:20:00,60.0,25073518
3,FREE,2025-07-22 08:20:00,2025-07-22 09:10:00,50.0,
3,OCCUPIED,2025-07-22 09:10:00,2025-07-22 10:45:00,95.0,25073521
3,FREE,2025-07-22 10:45:00,2025-07-22 11:40:00,55.0,
3,OCCUPIED,2025-07-22 11:40:00,2025-07-22 12:30:00,50.0,25073540
3,FREE,2025-07-22 12:30:00,2025-07-22 13:15:00,45.0,
3,OCCUPIED,2025-07-22 13:15:00,2025-07-22 14:40:00,85.0,25073559
3,FREE,2025-07-22 14:40:00,2025-07-22 15:40:00,60.0,
3,OCCUPIED,2025-07-22 15:40:00,2025-07-22 16:35:00,55.0,25073570
3,FREE,2025-07-22 16:35:00,2025-07-22 18:00:00,85.0,
3,OCCUPIED,2025-07-22 18:00:00,2025-07-22 18:55:00,55.0,25073582
3,FREE,2025-07-22 18:55:00,2025-07-22 19:45:00,50.0,
3,OCCUPIED,2025-07-22 19:45:00,2025-07-22 21:05:00,80.0,25073604
3,FREE,2025-07-22 21:05:00,2025-07-22 21:50:00,45.0,
3,OCCUPIED,2025-07-22 21:50:00,2025-07-22 22:50:00,60.0,25073623
3,FREE,2025-07-22 22:50:00,2025-07-22 23:25:00,35.0,
3,OCCUPIED,2025-07-22 23:25:00,2025-07-23 00:25:00,60.0,25073635
30,FREE,2025-07-22 00:00:00,2025-07-22 06:15:00,375.0,
30,OCCUPIED,2025-07-22 06:15:00,2025-07-22 07:50:00,95.0,25073498
30,FREE,2025-07-22 07:50:00,2025-07-22 20:50:00,780.0,
30,OCCUPIED,2025-07-22 20:50:00,2025-07-22 22:40:00,110.0,25073615
30,FREE,2025-07-22 22:40:00,2025-07-22 23:59:59,79.98333333333333,
31,FREE,2025-07-22 00:00:00,2025-07-22 05:55:00,355.0,
31,OCCUPIED,2025-07-22 05:55:00,2025-07-22 08:00:00,125.0,25073496
31,FREE,2025-07-22 08:00:00,2025-07-22 20:05:00,725.0,
31,OCCUPIED,2025-07-22 20:05:00,2025-07-22 21:25:00,80.0,25073599
31,FREE,2025-07-22 21:25:00,2025-07-22 21:50:00,25.0,
31,OCCUPIED,2025-07-22 21:50:00,2025-07-23 09:20:00,690.0,25073629
32,FREE,2025-07-22 00:00:00,2025-07-22 05:40:00,340.0,
32,OCCUPIED,2025-07-22 05:40:00,2025-07-22 07:10:00,90.0,25073495
32,FREE,2025-07-22 07:10:00,2025-07-22 20:45:00,815.0,
32,OCCUPIED,2025-07-22 20:45:00,2025-07-22 21:35:00,50.0,25073605
32,FREE,2025-07-22 21:35:00,2025-07-22 22:20:00,45.0,
32,OCCUPIED,2025-07-22 22:20:00,2025-07-23 04:45:00,385.0,25073627
33,FREE,2025-07-22 00:00:00,2025-07-22 06:35:00,395.0,
33,OCCUPIED,2025-07-22 06:35:00,2025-07-22 08:55:00,140.0,25073510
33,FREE,2025-07-22 08:55:00,2025-07-22 20:25:00,690.0,
33,OCCUPIED,2025-07-22 20:25:00,2025-07-22 21:35:00,70.0,25073609
33,FREE,2025-07-22 21:35:00,2025-07-22 22:10:00,35.0,
33,OCCUPIED,2025-07-22 22:10:00,2025-07-23 07:40:00,570.0,25073625
34,FREE,2025-07-22 00:00:00,2025-07-22 06:30:00,390.0,
34,OCCUPIED,2025-07-22 06:30:00,2025-07-22 09:00:00,150.0,25073514
34,FREE,2025-07-22 09:00:00,2025-07-22 19:40:00,640.0,
34,OCCUPIED,2025-07-22 19:40:00,2025-07-22 22:35:00,175.0,25073593
34,FREE,2025-07-22 22:35:00,2025-07-22 23:35:00,60.0,
34,OCCUPIED,2025-07-22 23:35:00,2025-07-23 03:05:00,210.0,25073633
35,OCCUPIED,2025-07-21 19:45:00,2025-07-22 03:55:00,490.0,25073432
35,FREE,2025-07-22 03:55:00,2025-07-22 06:40:00,165.0,
35,OCCUPIED,2025-07-22 06:40:00,2025-07-22 09:25:00,165.0,25073516
35,FREE,2025-07-22 09:25:00,2025-07-22 18:10:00,525.0,
35,OCCUPIED,2025-07-22 18:10:00,2025-07-22 21:20:00,190.0,25073594
35,FREE,2025-07-22 21:20:00,2025-07-22 23:59:59,159.98333333333332,
36,OCCUPIED,2025-07-21 21:40:00,2025-07-22 05:20:00,460.0,25073461
36,FREE,2025-07-22 05:20:00,2025-07-22 06:25:00,65.0,
36,OCCUPIED,2025-07-22 06:25:00,2025-07-22 09:55:00,210.0,25073508
36,FREE,2025-07-22 09:55:00,2025-07-22 18:20:00,505.0,
36,OCCUPIED,2025-07-22 18:20:00,2025-07-22 21:20:00,180.0,25073595
36,FREE,2025-07-22 21:20:00,2025-07-22 23:59:59,159.98333333333332,
37,FREE,2025-07-22 00:00:00,2025-07-22 04:10:00,250.0,
37,OCCUPIED,2025-07-22 04:10:00,2025-07-22 13:25:00,555.0,25073483
37,FREE,2025-07-22 13:25:00,2025-07-22 19:30:00,365.0,
37,OCCUPIED,2025-07-22 19:30:00,2025-07-22 23:35:00,245.0,25073601
37,FREE,2025-07-22 23:35:00,2025-07-22 23:59:59,24.983333333333334,
38,OCCUPIED,2025-07-21 21:10:00,2025-07-22 01:15:00,245.0,25073451
38,FREE,2025-07-22 01:15:00,2025-07-22 06:15:00,300.0,
38,OCCUPIED,2025-07-22 06:15:00,2025-07-22 09:45:00,210.0,25073503
38,FREE,2025-07-22 09:45:00,2025-07-22 10:30:00,45.0,
38,OCCUPIED,2025-07-22 10:30:00,2025-07-23 02:40:00,970.0,25073527
39,OCCUPIED,2025-07-21 21:00:00,2025-07-22 00:10:00,190.0,25073443
39,FREE,2025-07-22 00:10:00,2025-07-22 04:00:00,230.0,
39,OCCUPIED,2025-07-22 04:00:00,2025-07-22 09:20:00,320.0,25073485
39,FREE,2025-07-22 09:20:00,2025-07-22 18:20:00,540.0,
39,OCCUPIED,2025-07-22 18:20:00,2025-07-22 22:25:00,245.0,25073587
39,FREE,2025-07-22 22:25:00,2025-07-22 23:59:59,94.98333333333333,
4,FREE,2025-07-22 00:00:00,2025-07-22 00:01:00,1.0,
4,OCCUPIED,2025-07-22 00:01:00,2025-07-22 01:20:00,79.0,25073467
4,FREE,2025-07-22 01:20:00,2025-07-22 02:00:00,40.0,
4,OCCUPIED,2025-07-22 02:00:00,2025-07-22 03:00:00,60.0,25073473
4,FREE,2025-07-22 03:00:00,2025-07-22 03:40:00,40.0,
4,OCCUPIED,2025-07-22 03:40:00,2025-07-22 04:50:00,70.0,25073479
4,FREE,2025-07-22 04:50:00,2025-07-22 05:50:00,60.0,
4,OCCUPIED,2025-07-22 05:50:00,2025-07-22 07:30:00,100.0,25073492
4,FREE,2025-07-22 07:30:00,2025-07-22 08:10:00,40.0,
4,OCCUPIED,2025-07-22 08:10:00,2025-07-22 09:10:00,60.0,25073520
4,FREE,2025-07-22 09:10:00,2025-07-22 10:55:00,105.0,
4,OCCUPIED,2025-07-22 10:55:00,2025-07-22 12:10:00,75.0,25073535
4,FREE,2025-07-22 12:10:00,2025-07-22 13:10:00,60.0,
4,OCCUPIED,2025-07-22 13:10:00,2025-07-22 14:00:00,50.0,25073552
4,FREE,2025-07-22 14:00:00,2025-07-22 14:40:00,40.0,
4,OCCUPIED,2025-07-22 14:40:00,2025-07-22 15:40:00,60.0,25073561
4,FREE,2025-07-22 15:40:00,2025-07-22 16:00:00,20.0,
4,OCCUPIED,2025-07-22 16:00:00,2025-07-22 16:55:00,55.0,25073573
4,FREE,2025-07-22 16:55:00,2025-07-22 17:45:00,50.0,
4,OCCUPIED,2025-07-22 17:45:00,2025-07-22 19:00:00,75.0,25073578
4,FREE,2025-07-22 19:00:00,2025-07-22 19:45:00,45.0,
4,OCCUPIED,2025-07-22 19:45:00,2025-07-22 20:50:00,65.0,25073596
4,FREE,2025-07-22 20:50:00,2025-07-22 21:40:00,50.0,
4,OCCUPIED,2025-07-22 21:40:00,2025-07-22 22:40:00,60.0,25073620
4,FREE,2025-07-22 22:40:00,2025-07-22 23:40:00,60.0,
4,OCCUPIED,2025-07-22 23:40:00,2025-07-23 01:15:00,95.0,25073634
40,FREE,2025-07-22 00:00:00,2025-07-22 06:40:00,400.0,
40,OCCUPIED,2025-07-22 06:40:00,2025-07-22 11:15:00,275.0,25073507
40,FREE,2025-07-22 11:15:00,2025-07-22 19:40:00,505.0,
40,OCCUPIED,2025-07-22 19:40:00,2025-07-23 02:10:00,390.0,25073628
5,FREE,2025-07-22 00:00:00,2025-07-22 01:30:00,90.0,
5,OCCUPIED,2025-07-22 01:30:00,2025-07-22 02:50:00,80.0,25073470
5,FREE,2025-07-22 02:50:00,2025-07-22 03:55:00,65.0,
5,OCCUPIED,2025-07-22 03:55:00,2025-07-22 04:55:00,60.0,25073480
5,FREE,2025-07-22 04:55:00,2025-07-22 07:00:00,125.0,
5,OCCUPIED,2025-07-22 07:00:00,2025-07-22 07:50:00,50.0,25073509
5,FREE,2025-07-22 07:50:00,2025-07-22 08:15:00,25.0,
5,OCCUPIED,2025-07-22 08:15:00,2025-07-22 09:05:00,50.0,25073519
5,FREE,2025-07-22 09:05:00,2025-07-22 09:55:00,50.0,
5,OCCUPIED,2025-07-22 09:55:00,2025-07-22 11:20:00,85.0,25073526
5,FREE,2025-07-22 11:20:00,2025-07-22 11:40:00,20.0,
5,OCCUPIED,2025-07-22 11:40:00,2025-07-22 12:45:00,65.0,25073534
5,FREE,2025-07-22 12:45:00,2025-07-22 13:20:00,35.0,
5,OCCUPIED,2025-07-22 13:20:00,2025-07-22 14:20:00,60.0,25073555
5,FREE,2025-07-22 14:20:00,2025-07-22 15:05:00,45.0,
5,OCCUPIED,2025-07-22 15:05:00,2025-07-22 16:15:00,70.0,25073567
5,FREE,2025-07-22 16:15:00,2025-07-22 18:55:00,160.0,
5,OCCUPIED,2025-07-22 18:55:00,2025-07-22 19:50:00,55.0,25073589
5,FREE,2025-07-22 19:50:00,2025-07-22 20:30:00,40.0,
5,OCCUPIED,2025-07-22 20:30:00,2025-07-22 21:45:00,75.0,25073610
5,FREE,2025-07-22 21:45:00,2025-07-22 22:25:00,40.0,
5,OCCUPIED,2025-07-22 22:25:00,2025-07-22 23:15:00,50.0,25073626
5,FREE,2025-07-22 23:15:00,2025-07-22 23:46:00,31.0,
5,OCCUPIED,2025-07-22 23:46:00,2025-07-23 01:15:00,89.0,25073636
50,FREE,2025-07-22 00:00:00,2025-07-22 05:15:00,315.0,
50,OCCUPIED,2025-07-22 05:15:00,2025-07-22 09:15:00,240.0,25073486
50,FREE,2025-07-22 09:15:00,2025-07-22 23:59:59,884.9833333333333,
51,FREE,2025-07-22 00:00:00,2025-07-22 02:20:00,140.0,
51,OCCUPIED,2025-07-22 02:20:00,2025-07-22 03:40:00,80.0,25073487
51,FREE,2025-07-22 03:40:00,2025-07-22 04:05:00,25.0,
51,OCCUPIED,2025-07-22 04:05:00,2025-07-22 07:30:00,205.0,25073482
51,FREE,2025-07-22 07:30:00,2025-07-22 08:50:00,80.0,
51,OCCUPIED,2025-07-22 08:50:00,2025-07-22 10:30:00,100.0,25073524
51,FREE,2025-07-22 10:30:00,2025-07-22 11:41:00,71.0,
51,OCCUPIED,2025-07-22 11:41:00,2025-07-22 12:42:00,61.0,25073537
51,FREE,2025-07-22 12:42:00,2025-07-22 21:00:00,498.0,
51,OCCUPIED,2025-07-22 21:00:00,2025-07-22 22:30:00,90.0,25073602
51,FREE,2025-07-22 22:30:00,2025-07-22 23:59:59,89.98333333333333,
52,OCCUPIED,2025-07-21 20:30:00,2025-07-22 09:00:00,750.0,25073445
52,FREE,2025-07-22 09:00:00,2025-07-22 23:59:59,899.9833333333333,
53,FREE,2025-07-22 00:00:00,2025-07-22 05:15:00,315.0,
53,OCCUPIED,2025-07-22 05:15:00,2025-07-22 07:15:00,120.0,25073530
53,FREE,2025-07-22 07:15:00,2025-07-22 09:00:00,105.0,
53,OCCUPIED,2025-07-22 09:00:00,2025-07-22 11:00:00,120.0,25073525
53,FREE,2025-07-22 11:00:00,2025-07-22 23:59:59,779.9833333333333,
54,OCCUPIED,2025-07-21 20:50:00,2025-07-22 07:50:00,660.0,25073444
54,FREE,2025-07-22 07:50:00,2025-07-22 23:59:59,969.9833333333333,
55,FREE,2025-07-22 00:00:00,2025-07-22 03:10:00,190.0,
55,OCCUPIED,2025-07-22 03:10:00,2025-07-22 05:10:00,120.0,25073588
55,FREE,2025-07-22 05:10:00,2025-07-22 05:30:00,20.0,
55,OCCUPIED,2025-07-22 05:30:00,2025-07-23 05:18:00,1428.0,25073489
56,OCCUPIED,2025-07-21 21:50:00,2025-07-22 09:00:00,670.0,25073458
56,FREE,2025-07-22 09:00:00,2025-07-22 23:59:59,899.9833333333333,
57,FREE,2025-07-22 00:00:00,2025-07-22 23:59:59,1440.0,
58,OCCUPIED,2025-07-21 22:10:00,2025-07-22 08:10:00,600.0,25073457
58,FREE,2025-07-22 08:10:00,2025-07-22 23:59:59,949.9833333333333,
59,FREE,2025-07-22 00:00:00,2025-07-22 23:59:59,1440.0,
6,OCCUPIED,2025-07-21 23:45:00,2025-07-22 01:00:00,75.0,25073465
