STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
14,FREE,2025-07-01 00:00:00,2025-07-01 06:25:00,385.0,
14,OCCUPIED,2025-07-01 06:25:00,2025-07-01 09:00:00,155.0,25070010
14,FREE,2025-07-01 09:00:00,2025-07-01 15:05:00,365.0,
14,OCCUPIED,2025-07-01 15:05:00,2025-07-01 16:25:00,80.0,25070070
14,FREE,2025-07-01 16:25:00,2025-07-01 19:55:00,210.0,
14,OCCUPIED,2025-07-01 19:55:00,2025-07-01 21:45:00,110.0,25070093
14,FREE,2025-07-01 21:45:00,2025-07-01 22:10:00,25.0,
14,OCCUPIED,2025-07-01 22:10:00,2025-07-02 00:16:00,126.0,25070119
16,FREE,2025-07-01 00:00:00,2025-07-01 05:20:00,320.0,
16,OCCUPIED,2025-07-01 05:20:00,2025-07-01 07:30:00,130.0,25070006
16,FREE,2025-07-01 07:30:00,2025-07-01 20:40:00,790.0,
16,OCCUPIED,2025-07-01 20:40:00,2025-07-01 22:25:00,105.0,25070110
16,FREE,2025-07-01 22:25:00,2025-07-01 23:59:59,94.98333333333333,
1A,FREE,2025-07-01 00:00:00,2025-07-01 05:55:00,355.0,
1A,OCCUPIED,2025-07-01 05:55:00,2025-07-01 08:10:00,135.0,25070009
1A,FREE,2025-07-01 08:10:00,2025-07-01 11:20:00,190.0,
1A,OCCUPIED,2025-07-01 11:20:00,2025-07-01 13:05:00,105.0,25070047
1A,FREE,2025-07-01 13:05:00,2025-07-01 14:55:00,110.0,
1A,OCCUPIED,2025-07-01 14:55:00,2025-07-01 16:55:00,120.0,25070065
1A,FREE,2025-07-01 16:55:00,2025-07-01 18:20:00,85.0,
1A,OCCUPIED,2025-07-01 18:20:00,2025-07-01 19:20:00,60.0,25070084
1A,FREE,2025-07-01 19:20:00,2025-07-01 19:40:00,20.0,
1A,OCCUPIED,2025-07-01 19:40:00,2025-07-01 20:50:00,70.0,25070091
1A,FREE,2025-07-01 20:50:00,2025-07-01 21:10:00,20.0,
1A,OCCUPIED,2025-07-01 21:10:00,2025-07-01 23:10:00,120.0,25070106
1A,FREE,2025-07-01 23:10:00,2025-07-01 23:59:59,49.983333333333334,
1B,FREE,2025-07-01 00:00:00,2025-07-01 07:20:00,440.0,
1B,OCCUPIED,2025-07-01 07:20:00,2025-07-01 08:45:00,85.0,25070028
1B,FREE,2025-07-01 08:45:00,2025-07-01 10:40:00,115.0,
1B,OCCUPIED,2025-07-01 10:40:00,2025-07-01 12:05:00,85.0,25070040
1B,FREE,2025-07-01 12:05:00,2025-07-01 13:15:00,70.0,
1B,OCCUPIED,2025-07-01 13:15:00,2025-07-01 15:00:00,105.0,25070058
1B,FREE,2025-07-01 15:00:00,2025-07-01 17:05:00,125.0,
1B,OCCUPIED,2025-07-01 17:05:00,2025-07-01 19:00:00,115.0,25070075
1B,FREE,2025-07-01 19:00:00,2025-07-01 20:20:00,80.0,
1B,OCCUPIED,2025-07-01 20:20:00,2025-07-01 21:25:00,65.0,25070098
1B,FREE,2025-07-01 21:25:00,2025-07-01 21:50:00,25.0,
1B,OCCUPIED,2025-07-01 21:50:00,2025-07-02 00:31:00,161.0,25070116
1C,OCCUPIED,2025-06-30 20:35:00,2025-07-01 07:10:00,635.0,25064544
1C,FREE,2025-07-01 07:10:00,2025-07-01 11:00:00,230.0,
1C,OCCUPIED,2025-07-01 11:00:00,2025-07-01 13:20:00,140.0,25070043
1C,FREE,2025-07-01 13:20:00,2025-07-01 19:00:00,340.0,
1C,OCCUPIED,2025-07-01 19:00:00,2025-07-01 21:20:00,140.0,25070087
1C,FREE,2025-07-01 21:20:00,2025-07-01 21:40:00,20.0,
1C,OCCUPIED,2025-07-01 21:40:00,2025-07-02 00:10:00,150.0,25070117
21,FREE,2025-07-01 00:00:00,2025-07-01 05:35:00,335.0,
21,OCCUPIED,2025-07-01 05:35:00,2025-07-01 07:55:00,140.0,25070020
21,FREE,2025-07-01 07:55:00,2025-07-01 20:00:00,725.0,
21,OCCUPIED,2025-07-01 20:00:00,2025-07-01 22:15:00,135.0,25070097
21,FREE,2025-07-01 22:15:00,2025-07-01 23:59:59,104.98333333333333,
22,FREE,2025-07-01 00:00:00,2025-07-01 06:15:00,375.0,
22,OCCUPIED,2025-07-01 06:15:00,2025-07-01 07:55:00,100.0,25070013
22,FREE,2025-07-01 07:55:00,2025-07-01 20:30:00,755.0,
22,OCCUPIED,2025-07-01 20:30:00,2025-07-01 22:25:00,115.0,25070109
22,FREE,2025-07-01 22:25:00,2025-07-01 23:59:59,94.98333333333333,
23,FREE,2025-07-01 00:00:00,2025-07-01 06:00:00,360.0,
23,OCCUPIED,2025-07-01 06:00:00,2025-07-01 08:00:00,120.0,25070016
23,FREE,2025-07-01 08:00:00,2025-07-01 20:50:00,770.0,
23,OCCUPIED,2025-07-01 20:50:00,2025-07-01 22:50:00,120.0,25070112
23,FREE,2025-07-01 22:50:00,2025-07-01 23:59:59,69.98333333333333,
24,FREE,2025-07-01 00:00:00,2025-07-01 05:30:00,330.0,
24,OCCUPIED,2025-07-01 05:30:00,2025-07-01 07:50:00,140.0,25070008
24,FREE,2025-07-01 07:50:00,2025-07-01 20:45:00,775.0,
24,OCCUPIED,2025-07-01 20:45:00,2025-07-01 22:00:00,75.0,25070103
24,FREE,2025-07-01 22:00:00,2025-07-01 23:59:59,119.98333333333333,
25,FREE,2025-07-01 00:00:00,2025-07-01 06:40:00,400.0,
25,OCCUPIED,2025-07-01 06:40:00,2025-07-01 08:00:00,80.0,25070018
25,FREE,2025-07-01 08:00:00,2025-07-01 20:25:00,745.0,
25,OCCUPIED,2025-07-01 20:25:00,2025-07-01 22:05:00,100.0,25070104
25,FREE,2025-07-01 22:05:00,2025-07-01 23:59:59,114.98333333333333,
26,FREE,2025-07-01 00:00:00,2025-07-01 06:25:00,385.0,
26,OCCUPIED,2025-07-01 06:25:00,2025-07-01 09:00:00,155.0,25070015
26,FREE,2025-07-01 09:00:00,2025-07-01 20:30:00,690.0,
26,OCCUPIED,2025-07-01 20:30:00,2025-07-01 22:20:00,110.0,25070101
26,FREE,2025-07-01 22:20:00,2025-07-01 23:59:59,99.98333333333333,
29,FREE,2025-07-01 00:00:00,2025-07-01 06:00:00,360.0,
29,OCCUPIED,2025-07-01 06:00:00,2025-07-01 08:05:00,125.0,25064581
29,FREE,2025-07-01 08:05:00,2025-07-01 10:45:00,160.0,
29,OCCUPIED,2025-07-01 10:45:00,2025-07-01 16:35:00,350.0,25070041
29,FREE,2025-07-01 16:35:00,2025-07-01 20:35:00,240.0,
29,OCCUPIED,2025-07-01 20:35:00,2025-07-01 22:10:00,95.0,25070102
29,FREE,2025-07-01 22:10:00,2025-07-01 23:59:59,109.98333333333333,
3,FREE,2025-07-01 00:00:00,2025-07-01 03:15:00,195.0,
3,OCCUPIED,2025-07-01 03:15:00,2025-07-01 04:15:00,60.0,25064575
3,FREE,2025-07-01 04:15:00,2025-07-01 05:00:00,45.0,
3,OCCUPIED,2025-07-01 05:00:00,2025-07-01 06:00:00,60.0,25070005
3,FREE,2025-07-01 06:00:00,2025-07-01 06:45:00,45.0,
3,OCCUPIED,2025-07-01 06:45:00,2025-07-01 08:00:00,75.0,25070027
3,FREE,2025-07-01 08:00:00,2025-07-01 09:00:00,60.0,
3,OCCUPIED,2025-07-01 09:00:00,2025-07-01 10:00:00,60.0,25070035
3,FREE,2025-07-01 10:00:00,2025-07-01 11:10:00,70.0,
3,OCCUPIED,2025-07-01 11:10:00,2025-07-01 12:10:00,60.0,25070044
3,FREE,2025-07-01 12:10:00,2025-07-01 13:10:00,60.0,
3,OCCUPIED,2025-07-01 13:10:00,2025-07-01 14:00:00,50.0,25070056
3,FREE,2025-07-01 14:00:00,2025-07-01 14:35:00,35.0,
