STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
14,OCCUPIED,2025-07-22 23:40:00,2025-07-23 01:15:00,95.0,25073634
14,FREE,2025-07-23 01:15:00,2025-07-23 06:00:00,285.0,
14,OCCUPIED,2025-07-23 06:00:00,2025-07-23 07:30:00,90.0,25073659
14,FREE,2025-07-23 07:30:00,2025-07-23 11:20:00,230.0,
14,OCCUPIED,2025-07-23 11:20:00,2025-07-23 12:45:00,85.0,25073711
14,FREE,2025-07-23 12:45:00,2025-07-23 13:10:00,25.0,
14,OCCUPIED,2025-07-23 13:10:00,2025-07-23 14:50:00,100.0,25073726
14,FREE,2025-07-23 14:50:00,2025-07-23 18:05:00,195.0,
14,OCCUPIED,2025-07-23 18:05:00,2025-07-23 19:15:00,70.0,25073752
14,FREE,2025-07-23 19:15:00,2025-07-23 19:40:00,25.0,
14,OCCUPIED,2025-07-23 19:40:00,2025-07-23 22:25:00,165.0,25073769
14,FREE,2025-07-23 22:25:00,2025-07-23 23:59:59,94.98333333333333,
16,FREE,2025-07-23 00:00:00,2025-07-23 06:50:00,410.0,
16,OCCUPIED,2025-07-23 06:50:00,2025-07-23 08:10:00,80.0,25073680
16,FREE,2025-07-23 08:10:00,2025-07-23 11:55:00,225.0,
16,OCCUPIED,2025-07-23 11:55:00,2025-07-23 12:55:00,60.0,25073717
16,FREE,2025-07-23 12:55:00,2025-07-23 15:05:00,130.0,
16,OCCUPIED,2025-07-23 15:05:00,2025-07-23 16:45:00,100.0,25073730
16,FREE,2025-07-23 16:45:00,2025-07-23 17:05:00,20.0,
16,OCCUPIED,2025-07-23 17:05:00,2025-07-23 18:55:00,110.0,25073746
16,FREE,2025-07-23 18:55:00,2025-07-23 20:45:00,110.0,
16,OCCUPIED,2025-07-23 20:45:00,2025-07-23 22:30:00,105.0,25073782
16,FREE,2025-07-23 22:30:00,2025-07-23 23:59:59,89.98333333333333,
1A,FREE,2025-07-23 00:00:00,2025-07-23 03:15:00,195.0,
1A,OCCUPIED,2025-07-23 03:15:00,2025-07-23 05:50:00,155.0,25073646
1A,FREE,2025-07-23 05:50:00,2025-07-23 06:40:00,50.0,
1A,OCCUPIED,2025-07-23 06:40:00,2025-07-23 08:05:00,85.0,25073669
1A,FREE,2025-07-23 08:05:00,2025-07-23 10:45:00,160.0,
1A,OCCUPIED,2025-07-23 10:45:00,2025-07-23 12:30:00,105.0,25073704
1A,FREE,2025-07-23 12:30:00,2025-07-23 17:15:00,285.0,
1A,OCCUPIED,2025-07-23 17:15:00,2025-07-23 18:55:00,100.0,25073744
1A,FREE,2025-07-23 18:55:00,2025-07-23 20:25:00,90.0,
1A,OCCUPIED,2025-07-23 20:25:00,2025-07-23 21:45:00,80.0,25073775
1A,FREE,2025-07-23 21:45:00,2025-07-23 22:25:00,40.0,
1A,OCCUPIED,2025-07-23 22:25:00,2025-07-24 00:10:00,105.0,25073801
1B,FREE,2025-07-23 00:00:00,2025-07-23 04:00:00,240.0,
1B,OCCUPIED,2025-07-23 04:00:00,2025-07-23 06:05:00,125.0,25073651
1B,FREE,2025-07-23 06:05:00,2025-07-23 06:35:00,30.0,
1B,OCCUPIED,2025-07-23 06:35:00,2025-07-23 08:10:00,95.0,25073676
1B,FREE,2025-07-23 08:10:00,2025-07-23 11:10:00,180.0,
1B,OCCUPIED,2025-07-23 11:10:00,2025-07-23 12:45:00,95.0,25073709
1B,FREE,2025-07-23 12:45:00,2025-07-23 17:30:00,285.0,
1B,OCCUPIED,2025-07-23 17:30:00,2025-07-23 18:55:00,85.0,25073749
1B,FREE,2025-07-23 18:55:00,2025-07-23 20:05:00,70.0,
1B,OCCUPIED,2025-07-23 20:05:00,2025-07-23 21:45:00,100.0,25073771
1B,FREE,2025-07-23 21:45:00,2025-07-23 22:30:00,45.0,
1B,OCCUPIED,2025-07-23 22:30:00,2025-07-24 00:55:00,145.0,25073786
1C,FREE,2025-07-23 00:00:00,2025-07-23 06:15:00,375.0,
1C,OCCUPIED,2025-07-23 06:15:00,2025-07-23 07:35:00,80.0,25073665
1C,FREE,2025-07-23 07:35:00,2025-07-23 11:50:00,255.0,
1C,OCCUPIED,2025-07-23 11:50:00,2025-07-23 14:25:00,155.0,25073713
1C,FREE,2025-07-23 14:25:00,2025-07-23 17:50:00,205.0,
1C,OCCUPIED,2025-07-23 17:50:00,2025-07-23 19:20:00,90.0,25073747
1C,FREE,2025-07-23 19:20:00,2025-07-23 20:20:00,60.0,
1C,OCCUPIED,2025-07-23 20:20:00,2025-07-23 21:25:00,65.0,25073766
1C,FREE,2025-07-23 21:25:00,2025-07-23 21:50:00,25.0,
1C,OCCUPIED,2025-07-23 21:50:00,2025-07-23 23:35:00,105.0,25073794
1C,FREE,2025-07-23 23:35:00,2025-07-23 23:59:59,24.983333333333334,
21,OCCUPIED,2025-07-22 22:25:00,2025-07-23 03:55:00,330.0,25073630
21,FREE,2025-07-23 03:55:00,2025-07-23 06:45:00,170.0,
21,OCCUPIED,2025-07-23 06:45:00,2025-07-23 08:10:00,85.0,25073674
21,FREE,2025-07-23 08:10:00,2025-07-23 12:15:00,245.0,
21,OCCUPIED,2025-07-23 12:15:00,2025-07-23 13:35:00,80.0,25073722
21,FREE,2025-07-23 13:35:00,2025-07-23 20:35:00,420.0,
21,OCCUPIED,2025-07-23 20:35:00,2025-07-23 22:15:00,100.0,25073774
21,FREE,2025-07-23 22:15:00,2025-07-23 23:59:59,104.98333333333333,
22,FREE,2025-07-23 00:00:00,2025-07-23 06:30:00,390.0,
22,OCCUPIED,2025-07-23 06:30:00,2025-07-23 09:00:00,150.0,25073679
22,FREE,2025-07-23 09:00:00,2025-07-23 11:40:00,160.0,
22,OCCUPIED,2025-07-23 11:40:00,2025-07-23 13:40:00,120.0,25073715
22,FREE,2025-07-23 13:40:00,2025-07-23 20:35:00,415.0,
22,OCCUPIED,2025-07-23 20:35:00,2025-07-23 22:10:00,95.0,25073778
22,FREE,2025-07-23 22:10:00,2025-07-23 23:59:59,109.98333333333333,
23,OCCUPIED,2025-07-22 22:30:00,2025-07-23 00:55:00,145.0,25073624
23,FREE,2025-07-23 00:55:00,2025-07-23 06:25:00,330.0,
23,OCCUPIED,2025-07-23 06:25:00,2025-07-23 09:10:00,165.0,25073663
23,FREE,2025-07-23 09:10:00,2025-07-23 12:05:00,175.0,
23,OCCUPIED,2025-07-23 12:05:00,2025-07-23 14:40:00,155.0,25073721
23,FREE,2025-07-23 14:40:00,2025-07-23 21:20:00,400.0,
23,OCCUPIED,2025-07-23 21:20:00,2025-07-23 22:40:00,80.0,25073787
23,FREE,2025-07-23 22:40:00,2025-07-23 23:59:59,79.98333333333333,
24,OCCUPIED,2025-07-22 23:35:00,2025-07-23 03:05:00,210.0,25073633
24,FREE,2025-07-23 03:05:00,2025-07-23 05:50:00,165.0,
24,OCCUPIED,2025-07-23 05:50:00,2025-07-23 07:20:00,90.0,25073658
24,FREE,2025-07-23 07:20:00,2025-07-23 11:15:00,235.0,
24,OCCUPIED,2025-07-23 11:15:00,2025-07-23 12:10:00,55.0,25073707
24,FREE,2025-07-23 12:10:00,2025-07-23 20:30:00,500.0,
24,OCCUPIED,2025-07-23 20:30:00,2025-07-23 22:50:00,140.0,25073780
24,FREE,2025-07-23 22:50:00,2025-07-23 23:59:59,69.98333333333333,
25,FREE,2025-07-23 00:00:00,2025-07-23 06:35:00,395.0,
25,OCCUPIED,2025-07-23 06:35:00,2025-07-23 08:05:00,90.0,25073685
25,FREE,2025-07-23 08:05:00,2025-07-23 11:40:00,215.0,
25,OCCUPIED,2025-07-23 11:40:00,2025-07-23 13:05:00,85.0,25073714
25,FREE,2025-07-23 13:05:00,2025-07-23 19:40:00,395.0,
25,OCCUPIED,2025-07-23 19:40:00,2025-07-23 21:50:00,130.0,25073783
25,FREE,2025-07-23 21:50:00,2025-07-23 23:59:59,129.98333333333332,
26,FREE,2025-07-23 00:00:00,2025-07-23 06:30:00,390.0,
26,OCCUPIED,2025-07-23 06:30:00,2025-07-23 08:20:00,110.0,25073686
26,FREE,2025-07-23 08:20:00,2025-07-23 12:20:00,240.0,
26,OCCUPIED,2025-07-23 12:20:00,2025-07-23 13:20:00,60.0,25073712
26,FREE,2025-07-23 13:20:00,2025-07-23 19:30:00,370.0,
26,OCCUPIED,2025-07-23 19:30:00,2025-07-23 21:35:00,125.0,25073764
26,FREE,2025-07-23 21:35:00,2025-07-23 23:59:59,144.98333333333332,
29,OCCUPIED,2025-07-19 05:00:00,2025-07-23 01:03:00,5523.0,25072984
29,FREE,2025-07-23 01:03:00,2025-07-23 07:00:00,357.0,
29,OCCUPIED,2025-07-23 07:00:00,2025-07-23 09:10:00,130.0,25073677
29,FREE,2025-07-23 09:10:00,2025-07-23 10:40:00,90.0,
29,OCCUPIED,2025-07-23 10:40:00,2025-07-23 12:05:00,85.0,25073703
29,FREE,2025-07-23 12:05:00,2025-07-23 18:50:00,405.0,
29,OCCUPIED,2025-07-23 18:50:00,2025-07-23 22:25:00,215.0,25073759
29,FREE,2025-07-23 22:25:00,2025-07-23 23:59:59,94.98333333333333,
3,FREE,2025-07-23 00:00:00,2025-07-23 00:55:00,55.0,
3,OCCUPIED,2025-07-23 00:55:00,2025-07-23 01:55:00,60.0,25073640
3,FREE,2025-07-23 01:55:00,2025-07-23 03:15:00,80.0,
3,OCCUPIED,2025-07-23 03:15:00,2025-07-23 04:15:00,60.0,25073689
3,FREE,2025-07-23 04:15:00,2025-07-23 05:55:00,100.0,
3,OCCUPIED,2025-07-23 05:55:00,2025-07-23 07:30:00,95.0,25073661
3,FREE,2025-07-23 07:30:00,2025-07-23 08:10:00,40.0,
3,OCCUPIED,2025-07-23 08:10:00,2025-07-23 09:20:00,70.0,25073692
3,FREE,2025-07-23 09:20:00,2025-07-23 09:55:00,35.0,
3,OCCUPIED,2025-07-23 09:55:00,2025-07-23 11:20:00,85.0,25073700
3,FREE,2025-07-23 11:20:00,2025-07-23 11:55:00,35.0,
3,OCCUPIED,2025-07-23 11:55:00,2025-07-23 12:45:00,50.0,25073716
3,FREE,2025-07-23 12:45:00,2025-07-23 13:07:00,22.0,
3,OCCUPIED,2025-07-23 13:07:00,2025-07-23 14:08:00,61.0,25073725
3,FREE,2025-07-23 14:08:00,2025-07-23 15:05:00,57.0,
3,OCCUPIED,2025-07-23 15:05:00,2025-07-23 16:05:00,60.0,25073735
3,FREE,2025-07-23 16:05:00,2025-07-23 16:55:00,50.0,
3,OCCUPIED,2025-07-23 16:55:00,2025-07-23 17:55:00,60.0,25073742
3,FREE,2025-07-23 17:55:00,2025-07-23 18:15:00,20.0,
3,OCCUPIED,2025-07-23 18:15:00,2025-07-23 20:00:00,105.0,25073755
3,FREE,2025-07-23 20:00:00,2025-07-23 20:30:00,30.0,
3,OCCUPIED,2025-07-23 20:30:00,2025-07-23 21:25:00,55.0,25073770
3,FREE,2025-07-23 21:25:00,2025-07-23 21:50:00,25.0,
3,OCCUPIED,2025-07-23 21:50:00,2025-07-23 23:10:00,80.0,25073792
3,FREE,2025-07-23 23:10:00,2025-07-23 23:40:00,30.0,
3,OCCUPIED,2025-07-23 23:40:00,2025-07-24 00:25:00,45.0,25073803
30,FREE,2025-07-23 00:00:00,2025-07-23 07:05:00,425.0,
30,OCCUPIED,2025-07-23 07:05:00,2025-07-23 08:05:00,60.0,25073666
30,FREE,2025-07-23 08:05:00,2025-07-23 11:40:00,215.0,
30,OCCUPIED,2025-07-23 11:40:00,2025-07-23 13:15:00,95.0,25073710
30,FREE,2025-07-23 13:15:00,2025-07-23 20:50:00,455.0,
30,OCCUPIED,2025-07-23 20:50:00,2025-07-24 07:50:00,660.0,25073781
31,FREE,2025-07-23 00:00:00,2025-07-23 06:40:00,400.0,
31,OCCUPIED,2025-07-23 06:40:00,2025-07-23 08:45:00,125.0,25073667
31,FREE,2025-07-23 08:45:00,2025-07-23 10:40:00,115.0,
31,OCCUPIED,2025-07-23 10:40:00,2025-07-23 13:40:00,180.0,25073708
31,FREE,2025-07-23 13:40:00,2025-07-23 14:00:00,20.0,
31,OCCUPIED,2025-07-23 14:00:00,2025-07-23 22:10:00,490.0,25073732
31,FREE,2025-07-23 22:10:00,2025-07-23 23:28:00,78.0,
31,OCCUPIED,2025-07-23 23:28:00,2025-07-24 03:05:00,217.0,25073799
32,OCCUPIED,2025-07-22 22:10:00,2025-07-23 07:40:00,570.0,25073625
32,FREE,2025-07-23 07:40:00,2025-07-23 09:05:00,85.0,
32,OCCUPIED,2025-07-23 09:05:00,2025-07-23 19:50:00,645.0,25073693
32,FREE,2025-07-23 19:50:00,2025-07-23 22:25:00,155.0,
32,OCCUPIED,2025-07-23 22:25:00,2025-07-24 07:30:00,545.0,25073793
33,FREE,2025-07-23 00:00:00,2025-07-23 06:40:00,400.0,
33,OCCUPIED,2025-07-23 06:40:00,2025-07-23 09:00:00,140.0,25073675
33,FREE,2025-07-23 09:00:00,2025-07-23 20:25:00,685.0,
33,OCCUPIED,2025-07-23 20:25:00,2025-07-24 09:25:00,780.0,25073790
34,OCCUPIED,2025-07-22 21:50:00,2025-07-23 09:20:00,690.0,25073629
34,FREE,2025-07-23 09:20:00,2025-07-23 22:00:00,760.0,
34,OCCUPIED,2025-07-23 22:00:00,2025-07-24 04:45:00,405.0,25073797
35,FREE,2025-07-23 00:00:00,2025-07-23 05:45:00,345.0,
35,OCCUPIED,2025-07-23 05:45:00,2025-07-23 07:10:00,85.0,25073660
35,FREE,2025-07-23 07:10:00,2025-07-23 19:55:00,765.0,
35,OCCUPIED,2025-07-23 19:55:00,2025-07-24 05:20:00,565.0,25073763
36,FREE,2025-07-23 00:00:00,2025-07-23 07:00:00,420.0,
36,OCCUPIED,2025-07-23 07:00:00,2025-07-23 08:45:00,105.0,25073670
36,FREE,2025-07-23 08:45:00,2025-07-23 23:59:59,914.9833333333333,
37,FREE,2025-07-23 00:00:00,2025-07-23 05:20:00,320.0,
37,OCCUPIED,2025-07-23 05:20:00,2025-07-23 07:55:00,155.0,25073664
37,FREE,2025-07-23 07:55:00,2025-07-23 23:59:59,964.9833333333333,
38,FREE,2025-07-23 00:00:00,2025-07-23 07:00:00,420.0,
38,OCCUPIED,2025-07-23 07:00:00,2025-07-23 08:55:00,115.0,25073673
38,FREE,2025-07-23 08:55:00,2025-07-23 23:59:59,904.9833333333333,
39,FREE,2025-07-23 00:00:00,2025-07-23 04:40:00,280.0,
39,OCCUPIED,2025-07-23 04:40:00,2025-07-23 13:25:00,525.0,25073655
39,FREE,2025-07-23 13:25:00,2025-07-23 23:59:59,634.9833333333333,
4,OCCUPIED,2025-07-22 23:25:00,2025-07-23 00:25:00,60.0,25073635
4,FREE,2025-07-23 00:25:00,2025-07-23 01:35:00,70.0,
4,OCCUPIED,2025-07-23 01:35:00,2025-07-23 02:50:00,75.0,25073641
4,FREE,2025-07-23 02:50:00,2025-07-23 03:25:00,35.0,
4,OCCUPIED,2025-07-23 03:25:00,2025-07-23 04:15:00,50.0,25073645
4,FREE,2025-07-23 04:15:00,2025-07-23 05:00:00,45.0,
4,OCCUPIED,2025-07-23 05:00:00,2025-07-23 06:00:00,60.0,25073654
4,FREE,2025-07-23 06:00:00,2025-07-23 07:00:00,60.0,
4,OCCUPIED,2025-07-23 07:00:00,2025-07-23 07:50:00,50.0,25073681
4,FREE,2025-07-23 07:50:00,2025-07-23 09:10:00,80.0,
4,OCCUPIED,2025-07-23 09:10:00,2025-07-23 09:55:00,45.0,25073698
4,FREE,2025-07-23 09:55:00,2025-07-23 10:55:00,60.0,
4,OCCUPIED,2025-07-23 10:55:00,2025-07-23 12:10:00,75.0,25073705
4,FREE,2025-07-23 12:10:00,2025-07-23 12:40:00,30.0,
4,OCCUPIED,2025-07-23 12:40:00,2025-07-23 14:00:00,80.0,25073720
4,FREE,2025-07-23 14:00:00,2025-07-23 14:35:00,35.0,
4,OCCUPIED,2025-07-23 14:35:00,2025-07-23 15:30:00,55.0,25073733
4,FREE,2025-07-23 15:30:00,2025-07-23 16:10:00,40.0,
4,OCCUPIED,2025-07-23 16:10:00,2025-07-23 17:00:00,50.0,25073739
4,FREE,2025-07-23 17:00:00,2025-07-23 18:04:00,64.0,
4,OCCUPIED,2025-07-23 18:04:00,2025-07-23 18:58:00,54.0,25073754
4,FREE,2025-07-23 18:58:00,2025-07-23 19:30:00,32.0,
4,OCCUPIED,2025-07-23 19:30:00,2025-07-23 20:30:00,60.0,25073789
4,FREE,2025-07-23 20:30:00,2025-07-23 21:00:00,30.0,
4,OCCUPIED,2025-07-23 21:00:00,2025-07-23 22:05:00,65.0,25073777
4,FREE,2025-07-23 22:05:00,2025-07-23 22:30:00,25.0,
4,OCCUPIED,2025-07-23 22:30:00,2025-07-23 23:30:00,60.0,25073791
4,FREE,2025-07-23 23:30:00,2025-07-23 23:59:59,29.983333333333334,
40,OCCUPIED,2025-07-22 22:20:00,2025-07-23 04:45:00,385.0,25073627
40,FREE,2025-07-23 04:45:00,2025-07-23 06:40:00,115.0,
40,OCCUPIED,2025-07-23 06:40:00,2025-07-23 10:00:00,200.0,25073682
40,FREE,2025-07-23 10:00:00,2025-07-23 23:59:59,839.9833333333333,
5,FREE,2025-07-23 00:00:00,2025-07-23 01:30:00,90.0,
5,OCCUPIED,2025-07-23 01:30:00,2025-07-23 03:00:00,90.0,25073642
5,FREE,2025-07-23 03:00:00,2025-07-23 03:55:00,55.0,
5,OCCUPIED,2025-07-23 03:55:00,2025-07-23 04:55:00,60.0,25073648
5,FREE,2025-07-23 04:55:00,2025-07-23 05:30:00,35.0,
5,OCCUPIED,2025-07-23 05:30:00,2025-07-23 07:10:00,100.0,25073657
5,FREE,2025-07-23 07:10:00,2025-07-23 08:00:00,50.0,
5,OCCUPIED,2025-07-23 08:00:00,2025-07-23 09:00:00,60.0,25073688
5,FREE,2025-07-23 09:00:00,2025-07-23 10:20:00,80.0,
5,OCCUPIED,2025-07-23 10:20:00,2025-07-23 11:30:00,70.0,25073702
5,FREE,2025-07-23 11:30:00,2025-07-23 12:10:00,40.0,
5,OCCUPIED,2025-07-23 12:10:00,2025-07-23 13:15:00,65.0,25073724
5,FREE,2025-07-23 13:15:00,2025-07-23 14:25:00,70.0,
5,OCCUPIED,2025-07-23 14:25:00,2025-07-23 15:10:00,45.0,25073729
5,FREE,2025-07-23 15:10:00,2025-07-23 15:45:00,35.0,
5,OCCUPIED,2025-07-23 15:45:00,2025-07-23 16:50:00,65.0,25073737
5,FREE,2025-07-23 16:50:00,2025-07-23 17:40:00,50.0,
5,OCCUPIED,2025-07-23 17:40:00,2025-07-23 18:55:00,75.0,25073750
5,FREE,2025-07-23 18:55:00,2025-07-23 19:40:00,45.0,
5,OCCUPIED,2025-07-23 19:40:00,2025-07-23 21:00:00,80.0,25073762
5,FREE,2025-07-23 21:00:00,2025-07-23 21:20:00,20.0,
5,OCCUPIED,2025-07-23 21:20:00,2025-07-23 22:20:00,60.0,25073785
5,FREE,2025-07-23 22:20:00,2025-07-23 22:55:00,35.0,
5,OCCUPIED,2025-07-23 22:55:00,2025-07-23 23:55:00,60.0,25073795
5,FREE,2025-07-23 23:55:00,2025-07-23 23:59:59,4.983333333333333,
50,FREE,2025-07-23 00:00:00,2025-07-23 23:59:59,1440.0,
51,FREE,2025-07-23 00:00:00,2025-07-23 00:01:00,1.0,
51,OCCUPIED,2025-07-23 00:01:00,2025-07-23 01:50:00,109.0,25073637
51,FREE,2025-07-23 01:50:00,2025-07-23 04:05:00,135.0,
51,OCCUPIED,2025-07-23 04:05:00,2025-07-23 10:50:00,405.0,25073691
51,FREE,2025-07-23 10:50:00,2025-07-23 18:35:00,465.0,
51,OCCUPIED,2025-07-23 18:35:00,2025-07-23 20:35:00,120.0,25073756
51,FREE,2025-07-23 20:35:00,2025-07-23 23:59:59,204.98333333333332,
52,FREE,2025-07-23 00:00:00,2025-07-23 04:10:00,250.0,
52,OCCUPIED,2025-07-23 04:10:00,2025-07-23 09:00:00,290.0,25073649
