STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
14,OCCUPIED,2025-07-17 23:40:00,2025-07-18 01:15:00,95.0,25072776
14,FREE,2025-07-18 01:15:00,2025-07-18 05:30:00,255.0,
14,OCCUPIED,2025-07-18 05:30:00,2025-07-18 07:30:00,120.0,25072809
14,FREE,2025-07-18 07:30:00,2025-07-18 12:05:00,275.0,
14,OCCUPIED,2025-07-18 12:05:00,2025-07-18 14:25:00,140.0,25072861
14,FREE,2025-07-18 14:25:00,2025-07-18 15:25:00,60.0,
14,OCCUPIED,2025-07-18 15:25:00,2025-07-18 16:45:00,80.0,25072886
14,FREE,2025-07-18 16:45:00,2025-07-18 20:00:00,195.0,
14,OCCUPIED,2025-07-18 20:00:00,2025-07-18 21:40:00,100.0,25072917
14,FREE,2025-07-18 21:40:00,2025-07-18 23:59:59,139.98333333333332,
16,FREE,2025-07-18 00:00:00,2025-07-18 07:00:00,420.0,
16,OCCUPIED,2025-07-18 07:00:00,2025-07-18 08:20:00,80.0,25072825
16,FREE,2025-07-18 08:20:00,2025-07-18 12:10:00,230.0,
16,OCCUPIED,2025-07-18 12:10:00,2025-07-18 13:05:00,55.0,25072863
16,FREE,2025-07-18 13:05:00,2025-07-18 16:45:00,220.0,
16,OCCUPIED,2025-07-18 16:45:00,2025-07-18 17:45:00,60.0,25072888
16,FREE,2025-07-18 17:45:00,2025-07-18 18:55:00,70.0,
16,OCCUPIED,2025-07-18 18:55:00,2025-07-18 20:30:00,95.0,25072904
16,FREE,2025-07-18 20:30:00,2025-07-18 20:50:00,20.0,
16,OCCUPIED,2025-07-18 20:50:00,2025-07-18 22:30:00,100.0,25072924
16,FREE,2025-07-18 22:30:00,2025-07-18 23:59:59,89.98333333333333,
1A,FREE,2025-07-18 00:00:00,2025-07-18 04:10:00,250.0,
1A,OCCUPIED,2025-07-18 04:10:00,2025-07-18 06:05:00,115.0,25072794
1A,FREE,2025-07-18 06:05:00,2025-07-18 06:40:00,35.0,
1A,OCCUPIED,2025-07-18 06:40:00,2025-07-18 08:10:00,90.0,25072819
1A,FREE,2025-07-18 08:10:00,2025-07-18 10:55:00,165.0,
1A,OCCUPIED,2025-07-18 10:55:00,2025-07-18 12:45:00,110.0,25072851
1A,FREE,2025-07-18 12:45:00,2025-07-18 15:45:00,180.0,
1A,OCCUPIED,2025-07-18 15:45:00,2025-07-18 16:50:00,65.0,25072880
1A,FREE,2025-07-18 16:50:00,2025-07-18 17:50:00,60.0,
1A,OCCUPIED,2025-07-18 17:50:00,2025-07-18 19:20:00,90.0,25072894
1A,FREE,2025-07-18 19:20:00,2025-07-18 20:20:00,60.0,
1A,OCCUPIED,2025-07-18 20:20:00,2025-07-18 21:25:00,65.0,25072915
