STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
14,FREE,2025-07-26 00:00:00,2025-07-26 01:35:00,95.0,
14,OCCUPIED,2025-07-26 01:35:00,2025-07-26 03:50:00,135.0,25074153
14,FREE,2025-07-26 03:50:00,2025-07-26 06:30:00,160.0,
14,OCCUPIED,2025-07-26 06:30:00,2025-07-26 08:20:00,110.0,25074184
14,FREE,2025-07-26 08:20:00,2025-07-26 11:20:00,180.0,
14,OCCUPIED,2025-07-26 11:20:00,2025-07-26 12:45:00,85.0,25074230
14,FREE,2025-07-26 12:45:00,2025-07-26 15:05:00,140.0,
14,OCCUPIED,2025-07-26 15:05:00,2025-07-26 16:25:00,80.0,25074246
14,FREE,2025-07-26 16:25:00,2025-07-26 16:55:00,30.0,
14,OCCUPIED,2025-07-26 16:55:00,2025-07-26 18:55:00,120.0,25074259
14,FREE,2025-07-26 18:55:00,2025-07-26 20:25:00,90.0,
14,OCCUPIED,2025-07-26 20:25:00,2025-07-26 21:20:00,55.0,25074288
14,FREE,2025-07-26 21:20:00,2025-07-26 21:50:00,30.0,
14,OCCUPIED,2025-07-26 21:50:00,2025-07-26 23:10:00,80.0,25074314
14,FREE,2025-07-26 23:10:00,2025-07-26 23:59:59,49.983333333333334,
16,OCCUPIED,2025-07-25 23:20:00,2025-07-26 02:10:00,170.0,25074141
16,FREE,2025-07-26 02:10:00,2025-07-26 06:35:00,265.0,
16,OCCUPIED,2025-07-26 06:35:00,2025-07-26 07:55:00,80.0,25074190
16,FREE,2025-07-26 07:55:00,2025-07-26 11:40:00,225.0,
16,OCCUPIED,2025-07-26 11:40:00,2025-07-26 13:40:00,120.0,25074226
16,FREE,2025-07-26 13:40:00,2025-07-26 15:05:00,85.0,
16,OCCUPIED,2025-07-26 15:05:00,2025-07-26 17:20:00,135.0,25074251
16,FREE,2025-07-26 17:20:00,2025-07-26 18:50:00,90.0,
16,OCCUPIED,2025-07-26 18:50:00,2025-07-26 20:50:00,120.0,25074276
16,FREE,2025-07-26 20:50:00,2025-07-26 21:10:00,20.0,
16,OCCUPIED,2025-07-26 21:10:00,2025-07-26 22:10:00,60.0,25074298
16,FREE,2025-07-26 22:10:00,2025-07-26 23:59:59,109.98333333333333,
1A,FREE,2025-07-26 00:00:00,2025-07-26 01:50:00,110.0,
