MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25071741,BSC,B742,2025-07-11 16:00:00,2025-07-12 09:50:00,Cgo,NDJ,0,0,61,61,PREDAY
25071747,SVI,A320,2025-07-11 17:30:00,2025-07-12 06:00:00,Cgo,RKT,0,0,57,57,PREDAY
25071705,ABY,A321,2025-07-11 18:20:00,2025-07-12 07:40:00,Pax,BGY,213,193,58,58,PREDAY
25071715,ABY,A321,2025-07-11 19:40:00,2025-07-12 02:50:00,Pax,DOH,210,108,40,40,PREDAY
25071733,ABY,A320,2025-07-11 20:25:00,2025-07-12 00:25:00,Pax,BOM,99,172,1C,1C,PREDAY
25071725,ABY,A320,2025-07-11 20:30:00,2025-07-12 00:25:00,Pax,AMD,165,168,1B,1B,PREDAY
25071739,ABY,A320,2025-07-11 21:50:00,2025-07-12 00:22:00,Pax,SKT,136,105,36,36,PREDAY
25071744,ABY,A320,2025-07-11 22:20:00,2025-07-12 00:18:00,Pax,DEL,164,167,21,21,PREDAY
25071746,ABY,A320,2025-07-11 22:25:00,2025-07-12 00:29:00,Pax,KHI,96,148,6,6,PREDAY
25071745,ABY,A320,2025-07-11 22:25:00,2025-07-12 00:42:00,Pax,JAI,144,173,26,26,PREDAY
25071738,AXB,A320,2025-07-11 22:30:00,2025-07-12 00:55:00,Pax,DEL,161,180,24,24,PREDAY
25071748,FJL,A320,2025-07-11 22:55:00,2025-07-12 00:50:00,Pax,LHE,165,165,23,23,PREDAY
25071750,ABY,A320,2025-07-11 23:20:00,2025-07-12 00:10:00,Pax,CGP,79,151,35,35,PREDAY
25071752,ABY,A320,2025-07-11 23:25:00,2025-07-12 01:20:00,Pax,NJF,163,46,16,16,PREDAY
25071751,QTR,A320,2025-07-11 23:30:00,2025-07-12 00:30:00,Pax,DOH,36,129,5,5,PREDAY
25071749,ABY,A320,2025-07-11 23:40:00,2025-07-12 02:10:00,Pax,KTM,167,171,25,25,PREDAY
25071753,PIA,A320,2025-07-11 23:45:00,2025-07-12 01:00:00,Pax,ISB,145,154,8,8,PREDAY
25071754,SIA,B744,2025-07-11 23:55:00,2025-07-12 02:05:00,Cgo,BRU,0,0,51,51,PREDAY
