STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
14,FREE,2025-07-20 00:00:00,2025-07-20 06:25:00,385.0,
14,OCCUPIED,2025-07-20 06:25:00,2025-07-20 09:00:00,155.0,25073184
14,FREE,2025-07-20 09:00:00,2025-07-20 12:05:00,185.0,
14,OCCUPIED,2025-07-20 12:05:00,2025-07-20 14:00:00,115.0,25073214
14,FREE,2025-07-20 14:00:00,2025-07-20 15:05:00,65.0,
14,OCCUPIED,2025-07-20 15:05:00,2025-07-20 16:25:00,80.0,25073227
14,FREE,2025-07-20 16:25:00,2025-07-20 20:20:00,235.0,
14,OCCUPIED,2025-07-20 20:20:00,2025-07-20 22:15:00,115.0,25073272
14,FREE,2025-07-20 22:15:00,2025-07-20 23:59:59,104.98333333333333,
16,FREE,2025-07-20 00:00:00,2025-07-20 05:55:00,355.0,
16,OCCUPIED,2025-07-20 05:55:00,2025-07-20 07:30:00,95.0,25073158
16,FREE,2025-07-20 07:30:00,2025-07-20 11:00:00,210.0,
16,OCCUPIED,2025-07-20 11:00:00,2025-07-20 12:30:00,90.0,25073203
16,FREE,2025-07-20 12:30:00,2025-07-20 14:00:00,90.0,
16,OCCUPIED,2025-07-20 14:00:00,2025-07-20 15:00:00,60.0,25073222
16,FREE,2025-07-20 15:00:00,2025-07-20 20:35:00,335.0,
16,OCCUPIED,2025-07-20 20:35:00,2025-07-20 22:10:00,95.0,25073278
16,FREE,2025-07-20 22:10:00,2025-07-20 23:59:59,109.98333333333333,
1A,FREE,2025-07-20 00:00:00,2025-07-20 02:10:00,130.0,
1A,OCCUPIED,2025-07-20 02:10:00,2025-07-20 03:55:00,105.0,25073133
1A,FREE,2025-07-20 03:55:00,2025-07-20 06:40:00,165.0,
1A,OCCUPIED,2025-07-20 06:40:00,2025-07-20 08:10:00,90.0,25073169
1A,FREE,2025-07-20 08:10:00,2025-07-20 11:40:00,210.0,
1A,OCCUPIED,2025-07-20 11:40:00,2025-07-20 13:05:00,85.0,25073205
1A,FREE,2025-07-20 13:05:00,2025-07-20 15:15:00,130.0,
1A,OCCUPIED,2025-07-20 15:15:00,2025-07-20 16:35:00,80.0,25073230
1A,FREE,2025-07-20 16:35:00,2025-07-20 17:50:00,75.0,
1A,OCCUPIED,2025-07-20 17:50:00,2025-07-20 19:20:00,90.0,25073243
1A,FREE,2025-07-20 19:20:00,2025-07-20 20:45:00,85.0,
1A,OCCUPIED,2025-07-20 20:45:00,2025-07-20 21:45:00,60.0,25073266
1A,FREE,2025-07-20 21:45:00,2025-07-20 22:30:00,45.0,
1A,OCCUPIED,2025-07-20 22:30:00,2025-07-21 00:55:00,145.0,25073281
1B,FREE,2025-07-20 00:00:00,2025-07-20 00:05:00,5.0,
1B,OCCUPIED,2025-07-20 00:05:00,2025-07-20 03:00:00,175.0,25073128
1B,FREE,2025-07-20 03:00:00,2025-07-20 06:30:00,210.0,
1B,OCCUPIED,2025-07-20 06:30:00,2025-07-20 08:05:00,95.0,25073176
1B,FREE,2025-07-20 08:05:00,2025-07-20 11:55:00,230.0,
1B,OCCUPIED,2025-07-20 11:55:00,2025-07-20 13:15:00,80.0,25073208
1B,FREE,2025-07-20 13:15:00,2025-07-20 13:45:00,30.0,
1B,OCCUPIED,2025-07-20 13:45:00,2025-07-20 15:00:00,75.0,25073221
1B,FREE,2025-07-20 15:00:00,2025-07-20 17:10:00,130.0,
1B,OCCUPIED,2025-07-20 17:10:00,2025-07-20 19:50:00,160.0,25073240
1B,FREE,2025-07-20 19:50:00,2025-07-20 20:20:00,30.0,
1B,OCCUPIED,2025-07-20 20:20:00,2025-07-20 21:25:00,65.0,25073264
1B,FREE,2025-07-20 21:25:00,2025-07-20 21:50:00,25.0,
1B,OCCUPIED,2025-07-20 21:50:00,2025-07-20 22:50:00,60.0,25073287
1B,FREE,2025-07-20 22:50:00,2025-07-20 23:59:59,69.98333333333333,
1C,FREE,2025-07-20 00:00:00,2025-07-20 01:35:00,95.0,
1C,OCCUPIED,2025-07-20 01:35:00,2025-07-20 04:15:00,160.0,25073131
1C,FREE,2025-07-20 04:15:00,2025-07-20 06:15:00,120.0,
1C,OCCUPIED,2025-07-20 06:15:00,2025-07-20 07:35:00,80.0,25073165
1C,FREE,2025-07-20 07:35:00,2025-07-20 11:20:00,225.0,
1C,OCCUPIED,2025-07-20 11:20:00,2025-07-20 12:30:00,70.0,25073204
1C,FREE,2025-07-20 12:30:00,2025-07-20 19:30:00,420.0,
1C,OCCUPIED,2025-07-20 19:30:00,2025-07-20 20:50:00,80.0,25073255
1C,FREE,2025-07-20 20:50:00,2025-07-20 21:10:00,20.0,
1C,OCCUPIED,2025-07-20 21:10:00,2025-07-20 22:25:00,75.0,25073279
1C,FREE,2025-07-20 22:25:00,2025-07-20 23:59:59,94.98333333333333,
21,FREE,2025-07-20 00:00:00,2025-07-20 06:30:00,390.0,
21,OCCUPIED,2025-07-20 06:30:00,2025-07-20 08:10:00,100.0,25073170
21,FREE,2025-07-20 08:10:00,2025-07-20 12:15:00,245.0,
21,OCCUPIED,2025-07-20 12:15:00,2025-07-20 13:20:00,65.0,25073216
21,FREE,2025-07-20 13:20:00,2025-07-20 20:00:00,400.0,
21,OCCUPIED,2025-07-20 20:00:00,2025-07-20 22:15:00,135.0,25073260
21,FREE,2025-07-20 22:15:00,2025-07-20 23:59:59,104.98333333333333,
