STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
14,OCCUPIED,2025-07-28 23:45:00,2025-07-29 03:55:00,250.0,25074669
14,FREE,2025-07-29 03:55:00,2025-07-29 06:25:00,150.0,
14,OCCUPIED,2025-07-29 06:25:00,2025-07-29 09:00:00,155.0,25074709
14,FREE,2025-07-29 09:00:00,2025-07-29 12:15:00,195.0,
14,OCCUPIED,2025-07-29 12:15:00,2025-07-29 14:00:00,105.0,25074749
14,FREE,2025-07-29 14:00:00,2025-07-29 18:30:00,270.0,
14,OCCUPIED,2025-07-29 18:30:00,2025-07-29 19:45:00,75.0,25074799
14,FREE,2025-07-29 19:45:00,2025-07-29 20:35:00,50.0,
14,OCCUPIED,2025-07-29 20:35:00,2025-07-29 22:15:00,100.0,25074806
14,FREE,2025-07-29 22:15:00,2025-07-29 23:59:59,104.98333333333333,
16,OCCUPIED,2025-07-28 23:25:00,2025-07-29 01:20:00,115.0,25074667
16,FREE,2025-07-29 01:20:00,2025-07-29 01:55:00,35.0,
16,OCCUPIED,2025-07-29 01:55:00,2025-07-29 03:55:00,120.0,25074679
16,FREE,2025-07-29 03:55:00,2025-07-29 06:30:00,155.0,
16,OCCUPIED,2025-07-29 06:30:00,2025-07-29 07:50:00,80.0,25074719
16,FREE,2025-07-29 07:50:00,2025-07-29 11:00:00,190.0,
16,OCCUPIED,2025-07-29 11:00:00,2025-07-29 12:55:00,115.0,25074737
16,FREE,2025-07-29 12:55:00,2025-07-29 21:00:00,485.0,
16,OCCUPIED,2025-07-29 21:00:00,2025-07-29 22:20:00,80.0,25074813
16,FREE,2025-07-29 22:20:00,2025-07-29 23:59:59,99.98333333333333,
1A,FREE,2025-07-29 00:00:00,2025-07-29 03:10:00,190.0,
1A,OCCUPIED,2025-07-29 03:10:00,2025-07-29 04:45:00,95.0,25074685
1A,FREE,2025-07-29 04:45:00,2025-07-29 06:15:00,90.0,
1A,OCCUPIED,2025-07-29 06:15:00,2025-07-29 08:10:00,115.0,25074712
1A,FREE,2025-07-29 08:10:00,2025-07-29 10:55:00,165.0,
1A,OCCUPIED,2025-07-29 10:55:00,2025-07-29 12:30:00,95.0,25074735
1A,FREE,2025-07-29 12:30:00,2025-07-29 13:20:00,50.0,
1A,OCCUPIED,2025-07-29 13:20:00,2025-07-29 14:20:00,60.0,25074763
1A,FREE,2025-07-29 14:20:00,2025-07-29 14:55:00,35.0,
1A,OCCUPIED,2025-07-29 14:55:00,2025-07-29 16:15:00,80.0,25074766
1A,FREE,2025-07-29 16:15:00,2025-07-29 18:05:00,110.0,
1A,OCCUPIED,2025-07-29 18:05:00,2025-07-29 19:50:00,105.0,25074781
1A,FREE,2025-07-29 19:50:00,2025-07-29 20:25:00,35.0,
1A,OCCUPIED,2025-07-29 20:25:00,2025-07-29 21:45:00,80.0,25074795
1A,FREE,2025-07-29 21:45:00,2025-07-29 22:25:00,40.0,
1A,OCCUPIED,2025-07-29 22:25:00,2025-07-30 00:10:00,105.0,25074827
1B,FREE,2025-07-29 00:00:00,2025-07-29 04:10:00,250.0,
1B,OCCUPIED,2025-07-29 04:10:00,2025-07-29 05:40:00,90.0,25074692
1B,FREE,2025-07-29 05:40:00,2025-07-29 06:35:00,55.0,
1B,OCCUPIED,2025-07-29 06:35:00,2025-07-29 08:05:00,90.0,25074721
1B,FREE,2025-07-29 08:05:00,2025-07-29 11:40:00,215.0,
1B,OCCUPIED,2025-07-29 11:40:00,2025-07-29 12:55:00,75.0,25074742
1B,FREE,2025-07-29 12:55:00,2025-07-29 13:45:00,50.0,
1B,OCCUPIED,2025-07-29 13:45:00,2025-07-29 15:01:00,76.0,25074756
1B,FREE,2025-07-29 15:01:00,2025-07-29 15:45:00,44.0,
1B,OCCUPIED,2025-07-29 15:45:00,2025-07-29 16:50:00,65.0,25074768
1B,FREE,2025-07-29 16:50:00,2025-07-29 17:50:00,60.0,
1B,OCCUPIED,2025-07-29 17:50:00,2025-07-29 19:20:00,90.0,25074778
1B,FREE,2025-07-29 19:20:00,2025-07-29 20:20:00,60.0,
1B,OCCUPIED,2025-07-29 20:20:00,2025-07-29 21:25:00,65.0,25074798
1B,FREE,2025-07-29 21:25:00,2025-07-29 22:30:00,65.0,
1B,OCCUPIED,2025-07-29 22:30:00,2025-07-30 00:55:00,145.0,25074818
1C,FREE,2025-07-29 00:00:00,2025-07-29 06:15:00,375.0,
1C,OCCUPIED,2025-07-29 06:15:00,2025-07-29 08:45:00,150.0,25074706
1C,FREE,2025-07-29 08:45:00,2025-07-29 12:15:00,210.0,
1C,OCCUPIED,2025-07-29 12:15:00,2025-07-29 13:10:00,55.0,25074747
1C,FREE,2025-07-29 13:10:00,2025-07-29 14:35:00,85.0,
1C,OCCUPIED,2025-07-29 14:35:00,2025-07-29 15:35:00,60.0,25074761
1C,FREE,2025-07-29 15:35:00,2025-07-29 18:00:00,145.0,
1C,OCCUPIED,2025-07-29 18:00:00,2025-07-29 20:50:00,170.0,25074783
1C,FREE,2025-07-29 20:50:00,2025-07-29 21:10:00,20.0,
1C,OCCUPIED,2025-07-29 21:10:00,2025-07-29 22:25:00,75.0,25074819
1C,FREE,2025-07-29 22:25:00,2025-07-29 23:59:59,94.98333333333333,
21,FREE,2025-07-29 00:00:00,2025-07-29 05:55:00,355.0,
21,OCCUPIED,2025-07-29 05:55:00,2025-07-29 08:20:00,145.0,25074700
21,FREE,2025-07-29 08:20:00,2025-07-29 10:40:00,140.0,
21,OCCUPIED,2025-07-29 10:40:00,2025-07-29 12:05:00,85.0,25074733
21,FREE,2025-07-29 12:05:00,2025-07-29 19:55:00,470.0,
21,OCCUPIED,2025-07-29 19:55:00,2025-07-29 21:40:00,105.0,25074796
21,FREE,2025-07-29 21:40:00,2025-07-29 23:59:59,139.98333333333332,
22,OCCUPIED,2025-07-28 23:44:00,2025-07-29 03:05:00,201.0,25074668
22,FREE,2025-07-29 03:05:00,2025-07-29 07:00:00,235.0,
22,OCCUPIED,2025-07-29 07:00:00,2025-07-29 08:50:00,110.0,25074720
22,FREE,2025-07-29 08:50:00,2025-07-29 12:10:00,200.0,
22,OCCUPIED,2025-07-29 12:10:00,2025-07-29 14:00:00,110.0,25074741
