MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25073047,JAG,B734,2025-07-19 13:45:00,2025-07-20 04:30:00,Cgo,HGA,0,0,62,62,PREDAY
25073081,ABY,A320,2025-07-19 18:20:00,2025-07-20 09:00:00,Pax,GOX,165,166,59,59,PREDAY
25073108,ABY,A320,2025-07-19 21:00:00,2025-07-20 02:10:00,Pax,KTM,167,147,38,38,PREDAY
25073118,ABY,A320,2025-07-19 21:20:00,2025-07-20 00:10:00,Pax,CGP,170,160,30,30,PREDAY
25073124,ABY,A321,2025-07-19 21:50:00,2025-07-20 00:08:00,Pax,KHI,215,137,7,7,PREDAY
25073125,FJL,A320,2025-07-19 22:55:00,2025-07-20 00:05:00,Pax,LHE,118,100,4,4,PREDAY
25073126,ABY,A320,2025-07-19 23:25:00,2025-07-20 00:25:00,Pax,AMD,152,160,5,5,PREDAY
25073134,AXB,B738,2025-07-19 23:35:00,2025-07-20 03:05:00,Pax,BOM,127,169,23,23,PREDAY
25073139,BBC,B738,2025-07-20 00:00:00,2025-07-20 01:15:00,Pax,CGP,161,110,22,6,OPS
25073128,ABY,A320,2025-07-20 00:05:00,2025-07-20 03:00:00,Pax,KWI,168,102,3,1C,OPS
25073129,ABY,A320,2025-07-20 00:23:00,2025-07-20 01:15:00,Pax,DAC,174,147,8,3,OPS
25073127,AXB,B738,2025-07-20 00:25:00,2025-07-20 02:00:00,Pax,ATQ,132,162,6,7,OPS
25073130,IGO,A320,2025-07-20 00:55:00,2025-07-20 01:55:00,Pax,LKO,161,175,7,4,OPS
25073132,ABY,A320,2025-07-20 01:30:00,2025-07-20 02:50:00,Pax,DOH,141,129,4,5,OPS
25073135,ABY,A321,2025-07-20 01:35:00,2025-07-20 03:50:00,Pax,DMM,214,194,21,8,OPS
25073131,ABY,A320,2025-07-20 01:35:00,2025-07-20 04:15:00,Pax,DAM,63,135,25,1B,OPS
25073147,MSR,A321,2025-07-20 02:00:00,2025-07-20 03:00:00,Pax,CAI,169,165,6,3,OPS
25073133,ABY,A320,2025-07-20 02:10:00,2025-07-20 03:55:00,Pax,BAH,169,77,8,1A,OPS
25073136,ABY,A321,2025-07-20 02:39:00,2025-07-20 12:45:00,Pax,CAI,195,215,39,50,OPS
25073137,ABY,A320,2025-07-20 03:15:00,2025-07-20 07:00:00,Pax,KHI,82,105,16,53,OPS
25073140,AXB,A320,2025-07-20 03:15:00,2025-07-20 04:15:00,Pax,CCJ,187,189,7,7,OPS
25073138,ABY,A320,2025-07-20 03:25:00,2025-07-20 04:45:00,Pax,MUX,49,155,14,5,OPS
25073141,PGT,A321,2025-07-20 03:40:00,2025-07-20 04:50:00,Pax,SAW,161,153,3,6,OPS
25073144,MNB,A333,2025-07-20 03:50:00,2025-07-20 04:50:00,Cgo,KWI,0,0,53,51,OPS
25073142,IGO,A320,2025-07-20 03:55:00,2025-07-20 04:55:00,Pax,TRV,173,182,4,3,OPS
25073156,ABY,A321,2025-07-20 04:00:00,2025-07-20 08:00:00,Pax,HKT,215,205,21,37,OPS
25073143,ABY,A320,2025-07-20 04:05:00,2025-07-20 05:50:00,Pax,TUU,80,155,23,4,OPS
25073145,QTR,A320,2025-07-20 04:10:00,2025-07-20 05:40:00,Pax,DOH,90,125,5,8,OPS
25073146,ABY,A320,2025-07-20 04:10:00,2025-07-20 09:10:00,Pax,IKA,142,158,37,54,OPS
25073161,ABY,A320,2025-07-20 04:40:00,2025-07-20 09:25:00,Pax,IST,168,171,40,60,OPS
25073149,ABY,A320,2025-07-20 04:50:00,2025-07-20 08:00:00,Pax,VIE,172,136,35,58,OPS
25073148,AXB,B738,2025-07-20 05:00:00,2025-07-20 06:00:00,Pax,COK,172,184,8,7,OPS
25073151,ABY,A320,2025-07-20 05:15:00,2025-07-20 07:35:00,Pax,ELQ,174,171,14,25,OPS
25073155,ABY,A321,2025-07-20 05:30:00,2025-07-20 07:30:00,Pax,RUH,144,214,4,5,OPS
25073157,ABY,A320,2025-07-20 05:35:00,2025-07-20 09:55:00,Pax,ALA,174,184,38,36,OPS
25073150,SEP,B738,2025-07-20 05:40:00,2025-07-20 06:40:00,Pax,PEW,189,64,3,3,OPS
25073152,ABY,A320,2025-07-20 05:40:00,2025-07-20 10:45:00,Pax,DAM,173,143,36,56,OPS
25073154,ABY,A320,2025-07-20 05:45:00,2025-07-20 07:50:00,Pax,MLE,170,135,7,22,OPS
25073153,ABY,A320,2025-07-20 05:50:00,2025-07-20 07:55:00,Pax,CAI,163,170,34,32,OPS
25073158,ABY,A320,2025-07-20 05:55:00,2025-07-20 07:30:00,Pax,MED,157,176,6,16,OPS
25073160,ABY,A320,2025-07-20 06:00:00,2025-07-20 14:00:00,Pax,DOH,76,137,60,39,OPS
25073159,ABY,A320,2025-07-20 06:05:00,2025-07-20 07:10:00,Pax,PEW,164,174,25,6,OPS
25073165,ABY,A320,2025-07-20 06:15:00,2025-07-20 07:35:00,Pax,SLL,156,171,5,1A,OPS
25073166,ABY,A320,2025-07-20 06:25:00,2025-07-20 07:30:00,Pax,JED,141,174,8,8,OPS
25073174,ABY,A320,2025-07-20 06:25:00,2025-07-20 13:40:00,Pax,AMM,162,180,1C,62,OPS
25073184,ABY,A321,2025-07-20 06:25:00,2025-07-20 09:00:00,Pax,NBO,209,207,52,14,OPS
25073176,ABY,A320,2025-07-20 06:30:00,2025-07-20 08:05:00,Pax,MCT,170,160,1A,1B,OPS
25073170,ABY,A320,2025-07-20 06:30:00,2025-07-20 08:10:00,Pax,TBS,149,153,31,26,OPS
25073172,ABY,A320,2025-07-20 06:35:00,2025-07-20 09:55:00,Pax,BGW,156,127,1B,52,OPS
25073177,ABY,A320,2025-07-20 06:35:00,2025-07-20 08:20:00,Pax,AMM,156,171,26,34,OPS
25073167,ABY,A320,2025-07-20 06:40:00,2025-07-20 08:05:00,Pax,BAH,163,98,53,31,OPS
25073182,ABY,A320,2025-07-20 06:40:00,2025-07-20 09:10:00,Pax,EBB,165,153,3,33,OPS
25073169,ABY,A320,2025-07-20 06:40:00,2025-07-20 08:10:00,Pax,DMM,171,138,24,1C,OPS
25073180,ABY,A320,2025-07-20 06:40:00,2025-07-20 08:55:00,Pax,KRK,174,150,50,40,OPS
25073164,ABY,A320,2025-07-20 06:40:00,2025-07-20 08:30:00,Pax,WAW,163,146,30,23,OPS
25073162,ABY,A320,2025-07-20 06:40:00,2025-07-20 08:20:00,Pax,CMB,159,161,33,24,OPS
25073183,ABY,A320,2025-07-20 06:40:00,2025-07-20 13:25:00,Pax,TBS,144,166,58,35,OPS
25073171,ABY,A321,2025-07-20 06:45:00,2025-07-20 09:00:00,Pax,DAC,200,181,51,21,OPS
25073175,ABY,A320,2025-07-20 06:50:00,2025-07-20 07:50:00,Pax,GYD,156,151,54,30,OPS
25073173,ABY,A320,2025-07-20 07:00:00,2025-07-20 08:45:00,Pax,DOH,97,162,32,29,OPS
25073179,ABY,A320,2025-07-20 07:00:00,2025-07-20 09:20:00,Pax,ATH,24,134,56,38,OPS
25073181,ABY,A321,2025-07-20 07:00:00,2025-07-20 07:50:00,Pax,BKK,171,207,23,7,OPS
25073178,RWD,B738,2025-07-20 07:00:00,2025-07-20 09:00:00,Cgo,KGL,0,0,57,51,OPS
25073168,ABY,A320,2025-07-20 07:05:00,2025-07-20 08:10:00,Pax,KWI,159,150,61,4,OPS
25073163,AXB,B738,2025-07-20 07:05:00,2025-07-20 08:05:00,Pax,CNN,169,187,22,3,OPS
25073187,ABY,A320,2025-07-20 08:10:00,2025-07-20 09:20:00,Pax,BEY,147,140,6,6,OPS
25073192,MSC,A320,2025-07-20 09:00:00,2025-07-20 10:00:00,Pax,CAI,174,146,7,8,OPS
25073200,ABY,A320,2025-07-20 09:10:00,2025-07-20 13:05:00,Pax,DEL,166,148,33,31,OPS
25073188,MSR,A332,2025-07-20 09:15:00,2025-07-20 11:15:00,Cgo,CAI,0,0,53,53,OPS
25073186,ETH,B763,2025-07-20 09:20:00,2025-07-20 11:30:00,Cgo,NDJ,0,0,55,51,OPS
25073253,KQA,B738,2025-07-20 09:40:00,2025-07-20 21:30:00,Cgo,NBO,0,0,59,55,OPS
25073191,QTR,A320,2025-07-20 09:55:00,2025-07-20 11:20:00,Pax,DOH,70,113,4,7,OPS
25073193,SYR,A320,2025-07-20 10:05:00,2025-07-20 11:05:00,Pax,DAM,29,108,3,4,OPS
25073194,FJL,A320,2025-07-20 10:09:00,2025-07-20 11:01:00,Pax,ISB,130,114,6,6,OPS
25073199,AXB,B738,2025-07-20 10:40:00,2025-07-20 13:40:00,Pax,TRV,127,172,24,34,OPS
25073196,AXB,A320,2025-07-20 10:40:00,2025-07-20 12:05:00,Pax,VNS,161,159,22,23,OPS
25073198,ABY,A320,2025-07-20 10:55:00,2025-07-20 11:45:00,Pax,BSR,169,66,25,8,OPS
25073203,ABY,A320,2025-07-20 11:00:00,2025-07-20 12:30:00,Pax,MED,172,174,21,16,OPS
25073201,ABY,A320,2025-07-20 11:10:00,2025-07-20 12:10:00,Pax,MHD,122,111,7,3,OPS
25073204,ABY,A320,2025-07-20 11:20:00,2025-07-20 12:30:00,Pax,SYZ,135,132,14,1B,OPS
25073202,ABY,A320,2025-07-20 11:40:00,2025-07-20 12:55:00,Pax,CGP,34,147,31,21,OPS
25073205,ABY,A320,2025-07-20 11:40:00,2025-07-20 13:05:00,Pax,GYD,151,177,32,1C,OPS
25073206,ABY,A320,2025-07-20 11:40:00,2025-07-20 12:35:00,Pax,NJF,173,141,3,4,OPS
25073210,ABY,A320,2025-07-20 11:50:00,2025-07-20 12:55:00,Pax,TRV,134,170,26,5,OPS
25073207,ABY,A320,2025-07-20 11:55:00,2025-07-20 12:45:00,Pax,AHB,75,163,5,7,OPS
25073208,ABY,A320,2025-07-20 11:55:00,2025-07-20 13:15:00,Pax,IST,167,173,4,1A,OPS
25073214,ABY,A321,2025-07-20 12:05:00,2025-07-20 14:00:00,Pax,JED,102,203,23,14,OPS
25073217,ABY,A320,2025-07-20 12:10:00,2025-07-20 13:10:00,Pax,COK,101,173,8,22,OPS
25073213,ABY,A321,2025-07-20 12:15:00,2025-07-20 17:20:00,Pax,BGY,161,139,30,33,OPS
