MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25070923,ABY,A320,2025-07-06 21:10:00,2025-07-07 09:25:00,Pax,IST,156,143,58,58,PREDAY
25070927,ABY,A320,2025-07-06 21:20:00,2025-07-07 01:43:00,Pax,BOM,152,167,39,39,PREDAY
25070936,ABY,A321,2025-07-06 21:50:00,2025-07-07 01:14:00,Pax,HKT,208,218,5,5,PREDAY
25070933,ABY,A321,2025-07-06 22:10:00,2025-07-07 07:40:00,Pax,BGY,149,133,56,56,PREDAY
25070935,ABY,A320,2025-07-06 22:20:00,2025-07-07 00:10:00,Pax,JAI,172,171,6,6,PREDAY
25070938,ABY,A320,2025-07-06 22:25:00,2025-07-07 00:26:00,Pax,KHI,156,123,4,4,PREDAY
25070937,ABY,A321,2025-07-06 22:25:00,2025-07-07 07:50:00,Pax,BKK,128,210,38,38,PREDAY
25070934,AXB,A320,2025-07-06 22:30:00,2025-07-07 00:55:00,Pax,DEL,161,167,23,23,PREDAY
25070939,ABY,A320,2025-07-06 23:20:00,2025-07-07 00:10:00,Pax,CGP,123,157,25,25,PREDAY
25070943,ABY,A320,2025-07-06 23:20:00,2025-07-07 00:25:00,Pax,AMD,174,170,16,16,PREDAY
25070944,ABY,A320,2025-07-06 23:25:00,2025-07-07 01:15:00,Pax,DAC,155,160,26,26,PREDAY
25070940,KQA,B738,2025-07-06 23:30:00,2025-07-07 11:00:00,Cgo,NBO,0,0,62,62,PREDAY
25070941,AXB,B738,2025-07-06 23:41:00,2025-07-07 03:05:00,Pax,BOM,179,147,22,22,PREDAY
25070942,PIA,A320,2025-07-06 23:45:00,2025-07-07 01:00:00,Pax,PEW,153,154,7,7,PREDAY
25070945,ABY,A320,2025-07-07 00:02:00,2025-07-07 01:20:00,Pax,NJF,169,50,3,1B,OPS
25070946,FJL,A320,2025-07-07 00:11:00,2025-07-07 01:05:00,Pax,LHE,138,93,30,3,OPS
25070948,AXB,B738,2025-07-07 00:25:00,2025-07-07 02:00:00,Pax,TRV,116,169,6,8,OPS
25070947,UBG,B738,2025-07-07 00:30:00,2025-07-07 01:30:00,Pax,DAC,187,153,24,6,OPS
25070949,IGO,A320,2025-07-07 00:55:00,2025-07-07 01:55:00,Pax,LKO,178,180,4,4,OPS
25070953,ABY,A320,2025-07-07 01:35:00,2025-07-07 02:50:00,Pax,DOH,174,60,14,5,OPS
25070952,ABY,A320,2025-07-07 01:35:00,2025-07-07 03:50:00,Pax,DMM,61,173,32,1C,OPS
25070955,MSR,A321,2025-07-07 02:00:00,2025-07-07 03:00:00,Pax,CAI,141,164,5,3,OPS
25070954,TKJ,B738,2025-07-07 02:05:00,2025-07-07 03:40:00,Pax,SAW,157,177,3,7,OPS
25070956,ABY,A320,2025-07-07 02:10:00,2025-07-07 03:55:00,Pax,BAH,142,80,25,1B,OPS
25070959,ABY,A320,2025-07-07 03:15:00,2025-07-07 07:30:00,Pax,JED,164,167,29,31,OPS
25070960,ABY,A320,2025-07-07 03:15:00,2025-07-07 07:30:00,Pax,MED,54,163,1A,30,OPS
25070957,AXB,A320,2025-07-07 03:15:00,2025-07-07 04:15:00,Pax,CCJ,186,187,7,4,OPS
25070962,ETH,B738,2025-07-07 03:25:00,2025-07-07 04:25:00,Pax,ADD,119,128,6,6,OPS
25070958,ABY,A320,2025-07-07 03:25:00,2025-07-07 04:45:00,Pax,MUX,69,154,31,5,OPS
25070961,PGT,A321,2025-07-07 03:40:00,2025-07-07 04:50:00,Pax,SAW,152,178,4,8,OPS
25070963,IGO,A20N,2025-07-07 03:55:00,2025-07-07 04:55:00,Pax,TRV,181,188,21,3,OPS
25070969,ABY,A320,2025-07-07 04:00:00,2025-07-07 08:05:00,Pax,MCT,132,174,54,52,OPS
25070964,ABY,A320,2025-07-07 04:05:00,2025-07-07 06:05:00,Pax,UET,42,92,16,1A,OPS
25070965,QTR,A320,2025-07-07 04:10:00,2025-07-07 05:40:00,Pax,DOH,95,136,3,7,OPS
25070966,ABY,A320,2025-07-07 04:10:00,2025-07-07 13:40:00,Pax,AMM,145,163,60,39,OPS
25070968,AXB,B738,2025-07-07 05:00:00,2025-07-07 06:00:00,Pax,COK,163,188,5,4,OPS
25070967,ABY,A320,2025-07-07 05:00:00,2025-07-07 07:20:00,Pax,KBL,135,160,32,6,OPS
25070970,ABY,A321,2025-07-07 05:30:00,2025-07-07 09:00:00,Pax,DAC,86,194,50,40,OPS
25071000,SEP,B738,2025-07-07 05:40:00,2025-07-07 06:40:00,Pax,ISB,179,69,22,3,OPS
25070990,ABY,A321,2025-07-07 05:55:00,2025-07-07 12:45:00,Pax,CAI,203,211,31,60,OPS
25070975,ABY,A320,2025-07-07 06:00:00,2025-07-07 07:00:00,Pax,KHI,171,136,6,8,OPS
25070973,ABY,A320,2025-07-07 06:05:00,2025-07-07 08:10:00,Pax,DMM,177,138,26,1B,OPS
25070976,ABY,A320,2025-07-07 06:05:00,2025-07-07 08:45:00,Pax,AER,118,77,30,29,OPS
25070971,ABY,A320,2025-07-07 06:05:00,2025-07-07 12:10:00,Pax,MHD,172,148,39,53,OPS
25070978,PGT,A320,2025-07-07 06:15:00,2025-07-07 07:20:00,Pax,SAW,137,91,3,5,OPS
25070979,ABY,A320,2025-07-07 06:15:00,2025-07-07 07:55:00,Pax,CAI,159,165,21,26,OPS
25070974,ABY,A321,2025-07-07 06:25:00,2025-07-07 08:00:00,Pax,HKT,181,206,7,21,OPS
25071002,ABY,A320,2025-07-07 06:25:00,2025-07-07 13:25:00,Pax,TBS,105,171,36,50,OPS
25071011,ETH,B777,2025-07-07 06:30:00,2025-07-07 12:20:00,Cgo,ADD,0,0,61,51,OPS
25070996,ABY,A320,2025-07-07 06:30:00,2025-07-07 09:00:00,Pax,DME,170,57,35,34,OPS
25070984,ABY,A320,2025-07-07 06:30:00,2025-07-07 13:10:00,Pax,COK,155,172,53,54,OPS
25070995,ABY,A320,2025-07-07 06:35:00,2025-07-07 09:45:00,Pax,EBL,141,125,1B,36,OPS
25070980,ABY,A320,2025-07-07 06:35:00,2025-07-07 08:45:00,Pax,DOH,122,107,1C,1A,OPS
25070987,ABY,A320,2025-07-07 06:40:00,2025-07-07 09:55:00,Pax,ALA,107,136,40,35,OPS
25070989,ABY,A320,2025-07-07 06:40:00,2025-07-07 12:45:00,Pax,AHB,164,140,52,32,OPS
25070983,ABY,A320,2025-07-07 06:40:00,2025-07-07 08:55:00,Pax,KRK,168,122,25,33,OPS
25070981,ABY,A320,2025-07-07 06:40:00,2025-07-07 08:45:00,Pax,TAS,182,142,14,25,OPS
25070988,ABY,A320,2025-07-07 06:40:00,2025-07-07 08:20:00,Pax,CMB,129,172,16,16,OPS
25070982,ABY,A320,2025-07-07 06:45:00,2025-07-07 08:50:00,Pax,FRU,168,168,33,23,OPS
25070994,ABY,A320,2025-07-07 06:50:00,2025-07-07 08:05:00,Pax,EVN,164,115,8,24,OPS
25070986,ABY,A320,2025-07-07 07:00:00,2025-07-07 10:00:00,Pax,LRR,101,152,34,37,OPS
